1,date_ymd,time_h:m:s,feeding_time,group_size,group,access_focal,location_focal,condition,cl_distance,cl_height,cp_distance,cp_height,du_distance,du_height,fg_distance,fg_height,fy_distance,fy_height,iz_distance,iz_height,ma_distance,ma_height,me_distance,me_height,pa_distance,pa_height,pe_distance,pe_height,po_distance,po_height,pp_distance,pp_height,rk_distance,rk_height,tr_distance,tr_height,observer_id
1,07/07/2016, 10:07:14,1,5,2,satellite,satellite,satellite,6,med,,,13,low,,,,,,,8,med,4,low,,,focal,med,,,,,,,,,1231
1,07/07/2016, 10:17:14,1,5,2,satellite,satellite,satellite,8,med,,,focal,med,,,,,,,7,med,2,med,,,15,low,,,,,,,,,1231
1,07/07/2016, 10:27:14,1,5,2,satellite,satellite,satellite,10,med,,,15,low,,,,,,,focal,ground,14,med,,,15,low,,,,,,,,,1231
1,07/07/2016, 10:37:14,2,5,2,satellite,satellite,satellite,focal,med,,,15,low,,,,,,,7,med,4,med,,,5,low,,,,,,,,,1231
1,07/07/2016, 10:47:14,2,5,2,satellite,satellite,satellite,14,med,,,11,low,,,,,,,10,med,focal,med,,,3,med,,,,,,,,,1231
1,07/07/2016, 14:27:36,1,3,1,satellite,satellite,satellite, ,,,,,,focal,med,5,low,,,,,,,5,med,,,,,,,,,,,916
1,07/07/2016, 14:37:36,2,3,1,satellite,satellite,satellite, ,,,,,,8,med,focal,med,,,,,,,6,med,,,,,,,,,,,916
1,07/07/2016, 14:47:36,2,3,1,satellite,satellite,satellite, ,,,,,,3,low,5,med,,,,,,,focal,med,,,,,,,,,,,916
1,07/07/2016, 14:57:36,2,3,1,satellite,satellite,satellite, ,,,,,,focal,med,5,med,,,,,,,6,med,,,,,,,,,,,916
1,07/07/2016, 15:07:36,0,3,1,satellite,satellite,satellite, ,,,,,,6,low,focal,low,,,,,,,8,med,,,,,,,,,,,916
1,07/07/2016, 15:17:36,0,3,1,satellite,satellite,satellite, ,,,,,,8,med,8,med,,,,,,,focal,med,,,,,,,,,,,916
1,07/07/2016, 15:27:36,0,3,1,satellite,satellite,satellite, ,,,,,,focal,med,7,low,,,,,,,0,med,,,,,,,,,,,916
1,07/07/2016, 15:37:36,0,3,1,satellite,satellite,satellite, ,,,,,,3,med,7,med,,,,,,,focal,med,,,,,,,,,,,916
1,07/07/2016, 15:39:25,0,4,3,multiple,satellite,sbc, ,,,,,,,,,,,,,,,,,,,,focal,low,separate_enclosure,med,10,med,separate_enclosure,med,1231
1,07/07/2016, 15:47:36,0,3,1,satellite,satellite,satellite, ,,,,,,7,med,focal,low,,,,,,,6,med,,,,,,,,,,,916
1,07/07/2016, 15:49:25,0,4,3,multiple,center,cbc, ,,,,,,,,,,,,,,,,,,,,separate_enclosure,low,focal,low,10,low,12,med,1231
1,07/07/2016, 15:57:36,0,3,1,satellite,satellite,satellite, ,,,,,,5,low,7,low,,,,,,,focal,med,,,,,,,,,,,916
1,07/07/2016, 15:59:25,0,4,3,multiple,center,cbc, ,,,,,,,,,,,,,,,,,,,,separate_enclosure,low,11,med,focal,low,2,low,1231
1,07/07/2016, 16:09:25,1,4,3,multiple,center,cbc, ,,,,,,,,,,,,,,,,,,,,separate_enclosure,low,separate_enclosure,med,separate_enclosure,med,focal,low,1231
1,07/07/2016, 16:19:25,1,4,3,multiple,satellite,sbc, ,,,,,,,,,,,,,,,,,,,,focal,low,separate_enclosure,low,14,med,separate_enclosure,low,1231
1,07/07/2016, 16:29:25,1,4,3,multiple,satellite,sbc, ,,,,,,,,,,,,,,,,,,,,4,med,focal,low,5,low,7,med,1231
1,07/07/2016, 16:39:25,2,4,3,multiple,satellite,sbc, ,,,,,,,,,,,,,,,,,,,,3,low,separate_enclosure,med,focal,low,separate_enclosure,low,1231
1,07/07/2016, 16:49:25,2,4,3,multiple,satellite,sbc, ,,,,,,,,,,,,,,,,,,,,separate_enclosure,med,separate_enclosure,med,separate_enclosure,med,focal,low,1231
1,07/07/2016, 16:59:25,2,4,3,multiple,center,cbc, ,,,,,,,,,,,,,,,,,,,,focal,med,separate_enclosure,low,separate_enclosure,low,12,low,1231
1,07/07/2016, 17:09:25,0,4,3,multiple,center,cbc, ,,,,,,,,,,,,,,,,,,,,separate_enclosure,low,focal,med,7,high,6,med,1231
1,07/07/2016, 17:19:25,0,4,3,multiple,center,cbc, ,,,,,,,,,,,,,,,,,,,,separate_enclosure,ground,11,med,focal,med,15,med,1231
1,07/07/2016, 17:29:25,0,4,3,multiple,center,cbc, ,,,,,,,,,,,,,,,,,,,,separate_enclosure,low,7,med,4,med,focal,low,1231
1,07/08/2016, 06:07:14,0,4,3,multiple,center,cbc, ,,,,,,,,,,,,,,,,,,,,focal,med,12,med,not_visible,unknown,separate_enclosure,med,1231
1,07/08/2016, 06:17:14,0,4,3,multiple,satellite,sbc, ,,,,,,,,,,,,,,,,,,,,10,low,separate_enclosure,med,focal,med,separate_enclosure,med,1231
1,07/08/2016, 06:27:14,0,4,3,multiple,center,cbc, ,,,,,,,,,,,,,,,,,,,,separate_enclosure,low,10,med,separate_enclosure,med,focal,med,1231
1,07/08/2016, 06:37:14,1,4,3,multiple,center,cbc, ,,,,,,,,,,,,,,,,,,,,separate_enclosure,low,focal,med,separate_enclosure,med,5,low,1231
1,07/08/2016, 06:47:14,1,4,3,multiple,center,cbc, ,,,,,,,,,,,,,,,,,,,,focal,med,11,med,separate_enclosure,med,12,med,1231
1,07/08/2016, 06:57:14,1,4,3,multiple,center,cbc, ,,,,,,,,,,,,,,,,,,,,separate_enclosure,low,11,med,focal,med,15,med,1231
1,07/08/2016, 07:07:14,2,4,3,multiple,center,cbc, ,,,,,,,,,,,,,,,,,,,,separate_enclosure,low,9,med,5,low,focal,med,1231
1,07/08/2016, 07:17:14,2,4,3,multiple,center,cbc, ,,,,,,,,,,,,,,,,,,,,15,low,focal,high,14,med,5,med,1231
1,07/08/2016, 07:27:14,2,4,3,multiple,center,cbc, ,,,,,,,,,,,,,,,,,,,,focal,low,10,med,14,med,not_visible,unknown,1231
1,07/08/2016, 07:37:14,0,4,3,multiple,center,cbc, ,,,,,,,,,,,,,,,,,,,,8,med,10,high,focal,low,11,med,1231
1,07/08/2016, 07:47:14,0,4,3,multiple,center,cbc, ,,,,,,,,,,,,,,,,,,,,1,low,10,low,separate_enclosure,med,focal,low,1231
1,07/08/2016, 07:57:14,0,4,3,multiple,center,cbc, ,,,,,,,,,,,,,,,,,,,,separate_enclosure,med,focal,med,12,low,13,low,1231
1,07/08/2016, 09:01:05,0,3,1,satellite,satellite,satellite, ,,,,,,focal,med,4,low,,,,,,,6,med,,,,,,,,,,,916
1,07/08/2016, 09:11:05,0,3,1,satellite,satellite,satellite, ,,,,,,3,low,focal,med,,,,,,,2,med,,,,,,,,,,,916
1,07/08/2016, 09:21:05,0,3,1,satellite,satellite,satellite, ,,,,,,7,med,7,med,,,,,,,focal,med,,,,,,,,,,,916
1,07/08/2016, 09:31:05,0,3,1,satellite,satellite,satellite, ,,,,,,focal,low,1,low,,,,,,,5,med,,,,,,,,,,,916
1,07/08/2016, 09:41:05,0,3,1,satellite,satellite,satellite, ,,,,,,5,low,focal,med,,,,,,,5,med,,,,,,,,,,,916
1,07/08/2016, 10:01:05,1,3,1,satellite,satellite,satellite, ,,,,,,5,med,focal,low,,,,,,,7,med,,,,,,,,,,,916
1,07/08/2016, 10:11:05,1,3,1,satellite,satellite,satellite, ,,,,,,10,med,12,low,,,,,,,focal,med,,,,,,,,,,,916
1,07/08/2016, 10:21:05,1,3,1,satellite,satellite,satellite, ,,,,,,focal,low,0,low,,,,,,,8,med,,,,,,,,,,,916
1,07/08/2016, 10:31:05,2,3,1,satellite,satellite,satellite, ,,,,,,5,med,5,med,,,,,,,focal,med,,,,,,,,,,,916
1,07/08/2016, 10:41:05,2,3,1,satellite,satellite,satellite, ,,,,,,focal,low,0,low,,,,,,,4,med,,,,,,,,,,,916
1,07/08/2016, 10:51:05,2,3,1,satellite,satellite,satellite, ,,,,,,3,med,focal,med,,,,,,,6,med,,,,,,,,,,,916
1,07/08/2016, 11:01:05,0,3,1,satellite,satellite,satellite, ,,,,,,1,med,6,low,,,,,,,focal,med,,,,,,,,,,,916
1,07/08/2016, 13:56:31,0,5,2,satellite,satellite,satellite,focal,med,,,10,med,,,,,,,9,low,4,med,,,10,med,,,,,,,,,1231
1,07/08/2016, 14:06:31,1,5,2,satellite,satellite,satellite,11,med,,,8,low,,,,,,,5,ground,focal,low,,,2,low,,,,,,,,,1231
1,07/08/2016, 14:16:31,1,5,2,satellite,satellite,satellite,6,med,,,13,low,,,,,,,focal,med,8,med,,,2,low,,,,,,,,,1231
1,07/08/2016, 14:26:31,1,5,2,satellite,satellite,satellite,5,med,,,7,low,,,,,,,4,low,2,med,,,focal,med,,,,,,,,,1231
1,07/08/2016, 14:36:31,2,5,2,satellite,satellite,satellite,5,med,,,focal,low,,,,,,,6,low,3,low,,,10,med,,,,,,,,,1231
1,07/08/2016, 14:46:31,2,5,2,satellite,satellite,satellite,focal,ground,,,15,low,,,,,,,6,med,14,med,,,8,med,,,,,,,,,1231
1,07/08/2016, 14:56:31,2,5,2,satellite,satellite,satellite,5,med,,,0,low,,,,,,,12,med,focal,low,,,5,low,,,,,,,,,1231
1,07/08/2016, 15:06:31,0,5,2,satellite,satellite,satellite,4,low,,,13,low,,,,,,,focal,med,10,med,,,10,med,,,,,,,,,1231
1,07/08/2016, 15:16:31,0,5,2,satellite,satellite,satellite,7,low,,,2,low,,,,,,,4,ground,focal,low,,,6,low,,,,,,,,,1231
1,07/08/2016, 15:26:31,0,5,2,satellite,satellite,satellite,4,med,,,focal,low,,,,,,,4,med,7,low,,,5,low,,,,,,,,,1231
1,07/08/2016, 15:36:31,0,5,2,satellite,satellite,satellite,focal,med,,,5,low,,,,,,,6,med,9,med,,,5,low,,,,,,,,,1231
1,07/08/2016, 15:46:31,0,5,2,satellite,satellite,satellite,9,med,,,6,low,,,,,,,3,low,focal,med,,,10,med,,,,,,,,,1231
1,07/08/2016, 15:52:15,0,2,4,satellite,satellite,satellite, ,,focal,low,,,,,,,11,med,,,,,,,,,,,,,,,,,916
1,07/08/2016, 16:02:15,1,2,4,satellite,satellite,satellite, ,,4,low,,,,,,,focal,med,,,,,,,,,,,,,,,,,916
1,07/08/2016, 16:12:15,1,2,4,satellite,satellite,satellite, ,,focal,med,,,,,,,10,med,,,,,,,,,,,,,,,,,916
1,07/08/2016, 16:22:15,1,2,4,satellite,satellite,satellite, ,,5,med,,,,,,,focal,low,,,,,,,,,,,,,,,,,916
1,07/08/2016, 16:32:15,2,2,4,satellite,satellite,satellite, ,,focal,low,,,,,,,5,low,,,,,,,,,,,,,,,,,916
1,07/08/2016, 16:42:15,2,2,4,satellite,satellite,satellite, ,,6,low,,,,,,,focal,med,,,,,,,,,,,,,,,,,916
1,07/08/2016, 16:52:15,2,2,4,satellite,satellite,satellite, ,,focal,unknown,,,,,,,4,med,,,,,,,,,,,,,,,,,916
1,07/08/2016, 17:02:15,0,2,4,satellite,satellite,satellite, ,,7,med,,,,,,,focal,med,,,,,,,,,,,,,,,,,916
1,07/08/2016, 17:12:15,0,2,4,satellite,satellite,satellite, ,,focal,low,,,,,,,7,med,,,,,,,,,,,,,,,,,916
1,07/08/2016, 17:22:15,0,2,4,satellite,satellite,satellite, ,,8,low,,,,,,,focal,low,,,,,,,,,,,,,,,,,916
1,07/08/2016, 17:32:15,0,2,4,satellite,satellite,satellite, ,,focal,med,,,,,,,6,low,,,,,,,,,,,,,,,,,916
1,07/09/2016, 05:38:20,0,3,1,satellite,satellite,satellite, ,,,,,,focal,med,4,low,,,,,,,5,med,,,,,,,,,,,916
1,07/09/2016, 05:48:20,0,3,1,satellite,satellite,satellite, ,,,,,,4,med,focal,low,,,,,,,7,med,,,,,,,,,,,916
1,07/09/2016, 05:58:20,0,3,1,satellite,satellite,satellite, ,,,,,,6,med,5,med,,,,,,,focal,med,,,,,,,,,,,916
1,07/09/2016, 06:08:20,0,3,1,satellite,satellite,satellite, ,,,,,,focal,med,4,low,,,,,,,5,med,,,,,,,,,,,916
1,07/09/2016, 06:18:20,0,3,1,satellite,satellite,satellite, ,,,,,,5,med,focal,low,,,,,,,6,med,,,,,,,,,,,916
1,07/09/2016, 06:28:20,0,3,1,satellite,satellite,satellite, ,,,,,,3,med,10,low,,,,,,,focal,med,,,,,,,,,,,916
1,07/09/2016, 06:48:20,1,3,1,satellite,satellite,satellite, ,,,,,,focal,med,2,med,,,,,,,5,med,,,,,,,,,,,916
1,07/09/2016, 06:58:20,1,3,1,satellite,satellite,satellite, ,,,,,,5,med,focal,low,,,,,,,6,med,,,,,,,,,,,916
1,07/09/2016, 07:08:20,2,3,1,satellite,satellite,satellite, ,,,,,,3,low,5,med,,,,,,,focal,med,,,,,,,,,,,916
1,07/09/2016, 07:18:20,2,3,1,satellite,satellite,satellite, ,,,,,,focal,med,2,low,,,,,,,6,med,,,,,,,,,,,916
1,07/09/2016, 07:28:20,2,3,1,satellite,satellite,satellite, ,,,,,,5,med,8,low,,,,,,,focal,med,,,,,,,,,,,916
1,07/09/2016, 08:58:07,0,4,3,multiple,center,cbc, ,,,,,,,,,,,,,,,,,,,,focal,med,10,med,separate_enclosure,med,13,low,1231
1,07/09/2016, 09:08:07,0,4,3,multiple,center,cbc, ,,,,,,,,,,,,,,,,,,,,separate_enclosure,low,10,med,separate_enclosure,med,focal,med,1231
1,07/09/2016, 09:18:07,0,4,3,multiple,satellite,sbc, ,,,,,,,,,,,,,,,,,,,,5,low,separate_enclosure,med,focal,med,separate_enclosure,low,1231
1,07/09/2016, 09:28:07,0,4,3,multiple,center,cbc, ,,,,,,,,,,,,,,,,,,,,separate_enclosure,low,focal,med,separate_enclosure,med,10,med,1231
1,07/09/2016, 09:38:07,0,4,3,multiple,satellite,sbc, ,,,,,,,,,,,,,,,,,,,,focal,low,separate_enclosure,med,separate_enclosure,med,separate_enclosure,low,1231
1,07/09/2016, 09:48:07,0,4,3,multiple,satellite,sbc, ,,,,,,,,,,,,,,,,,,,,7,low,11,low,12,low,focal,med,1231
1,07/09/2016, 09:58:07,0,4,3,multiple,satellite,sbc, ,,,,,,,,,,,,,,,,,,,,6,low,separate_enclosure,med,focal,med,separate_enclosure,low,1231
1,07/09/2016, 10:08:07,1,4,3,multiple,center,cbc, ,,,,,,,,,,,,,,,,,,,,separate_enclosure,med,focal,med,7,low,7,low,1231
1,07/09/2016, 10:18:07,1,4,3,multiple,center,cbc, ,,,,,,,,,,,,,,,,,,,,focal,med,8,med,separate_enclosure,low,separate_enclosure,med,1231
1,07/09/2016, 10:28:07,1,4,3,multiple,satellite,sbc, ,,,,,,,,,,,,,,,,,,,,separate_enclosure,low,separate_enclosure,low,0,med,focal,med,1231
1,07/09/2016, 10:38:07,2,4,3,multiple,satellite,sbc, ,,,,,,,,,,,,,,,,,,,,2,low,1,low,focal,low,separate_enclosure,low,1231
1,07/09/2016, 10:48:07,2,4,3,multiple,satellite,sbc, ,,,,,,,,,,,,,,,,,,,,4,med,focal,low,1,low,8,med,1231
1,07/09/2016, 10:58:07,2,4,3,multiple,center,cbc, ,,,,,,,,,,,,,,,,,,,,8,low,8,low,focal,low,2,low,1231
1,07/09/2016, 13:11:53,0,2,4,satellite,satellite,satellite, ,,focal,med,,,,,,,1,med,,,,,,,,,,,,,,,,,916
1,07/09/2016, 13:21:53,0,2,4,satellite,satellite,satellite, ,,12,low,,,,,,,focal,med,,,,,,,,,,,,,,,,,916
1,07/09/2016, 13:31:53,0,2,4,satellite,satellite,satellite, ,,focal,med,,,,,,,1,med,,,,,,,,,,,,,,,,,916
1,07/09/2016, 13:41:53,0,2,4,satellite,satellite,satellite, ,,focal,med,,,,,,,12,med,,,,,,,,,,,,,,,,,916
1,07/09/2016, 14:01:53,1,2,4,satellite,satellite,satellite, ,,5,low,,,,,,,focal,med,,,,,,,,,,,,,,,,,916
1,07/09/2016, 14:11:53,1,2,4,satellite,satellite,satellite, ,,focal,med,,,,,,,13,med,,,,,,,,,,,,,,,,,916
1,07/09/2016, 14:21:53,1,2,4,satellite,satellite,satellite, ,,7,ground,,,,,,,focal,med,,,,,,,,,,,,,,,,,916
1,07/09/2016, 14:31:53,2,2,4,satellite,satellite,satellite, ,,focal,med,,,,,,,2,med,,,,,,,,,,,,,,,,,916
1,07/09/2016, 14:41:53,2,2,4,satellite,satellite,satellite, ,,6,med,,,,,,,focal,low,,,,,,,,,,,,,,,,,916
1,07/09/2016, 14:51:53,2,2,4,satellite,satellite,satellite, ,,focal,low,,,,,,,2,low,,,,,,,,,,,,,,,,,916
1,07/09/2016, 14:57:33,2,5,2,satellite,satellite,satellite,8,med,,,7,low,,,,,,,0,low,0,low,,,focal,low,,,,,,,,,1231
1,07/09/2016, 15:01:53,0,2,4,satellite,satellite,satellite, ,,1,low,,,,,,,focal,low,,,,,,,,,,,,,,,,,916
1,07/09/2016, 15:07:33,0,5,2,satellite,satellite,satellite,2,med,,,6,low,,,,,,,focal,med,7,med,,,2,med,,,,,,,,,1231
1,07/09/2016, 15:11:53,0,2,4,satellite,satellite,satellite, ,,focal,low,,,,,,,4,low,,,,,,,,,,,,,,,,,916
1,07/09/2016, 15:17:33,0,5,2,satellite,satellite,satellite,2,low,,,1,low,,,,,,,2,med,focal,low,,,2,low,,,,,,,,,1231
1,07/09/2016, 15:27:33,0,5,2,satellite,satellite,satellite,7,low,,,focal,low,,,,,,,9,med,2,low,,,1,low,,,,,,,,,1231
1,07/09/2016, 15:37:33,0,5,2,satellite,satellite,satellite,focal,med,,,5,low,,,,,,,10,med,4,med,,,6,med,,,,,,,,,1231
1,07/09/2016, 15:47:33,0,5,2,satellite,satellite,satellite,4,low,,,0,med,,,,,,,12,med,5,low,,,focal,med,,,,,,,,,1231
1,07/09/2016, 15:57:33,0,5,2,satellite,satellite,satellite,10,ground,,,15,med,,,,,,,focal,low,1,med,,,4,med,,,,,,,,,1231
1,07/09/2016, 16:07:33,1,5,2,satellite,satellite,satellite,5,med,,,9,low,,,,,,,2,med,focal,med,,,0,med,,,,,,,,,1231
1,07/09/2016, 16:17:33,1,5,2,satellite,satellite,satellite,12,med,,,focal,low,,,,,,,15,med,4,low,,,6,low,,,,,,,,,1231
1,07/09/2016, 16:27:33,1,5,2,satellite,satellite,satellite,focal,med,,,15,low,,,,,,,7,low,6,med,,,11,low,,,,,,,,,1231
1,07/09/2016, 16:37:33,2,5,2,satellite,satellite,satellite,10,low,,,15,low,,,,,,,9,med,2,med,,,focal,med,,,,,,,,,1231
1,07/09/2016, 16:47:33,2,5,2,satellite,satellite,satellite,5,med,,,1,low,,,,,,,2,low,focal,low,,,2,low,,,,,,,,,1231
1,07/10/2016, 06:03:26,0,5,2,satellite,satellite,satellite,focal,med,,,6,low,,,,,,,4,med,3,med,,,6,med,,,,,,,,,1231
1,07/10/2016, 06:13:26,0,5,2,satellite,satellite,satellite,15,med,,,5,low,,,,,,,focal,med,8,low,,,15,med,,,,,,,,,1231
1,07/10/2016, 06:23:26,0,5,2,satellite,satellite,satellite,5,low,,,focal,low,,,,,,,2,med,9,med,,,15,med,,,,,,,,,1231
1,07/10/2016, 06:33:26,1,5,2,satellite,satellite,satellite,3,med,,,7,med,,,,,,,7,med,focal,low,,,2,low,,,,,,,,,1231
1,07/10/2016, 06:43:26,1,5,2,satellite,satellite,satellite,8,med,,,5,low,,,,,,,6,med,4,low,,,focal,med,,,,,,,,,1231
1,07/10/2016, 06:53:26,1,5,2,satellite,satellite,satellite,focal,med,,,3,med,,,,,,,6,low,6,med,,,5,med,,,,,,,,,1231
1,07/10/2016, 07:03:26,2,5,2,satellite,satellite,satellite,12,med,,,9,low,,,,,,,focal,med,5,med,,,8,low,,,,,,,,,1231
1,07/10/2016, 07:13:26,2,5,2,satellite,satellite,satellite,5,med,,,focal,low,,,,,,,15,med,10,med,,,8,med,,,,,,,,,1231
1,07/10/2016, 07:23:26,2,5,2,satellite,satellite,satellite,13,med,,,3,low,,,,,,,5,low,focal,low,,,11,med,,,,,,,,,1231
1,07/10/2016, 07:33:26,0,5,2,satellite,satellite,satellite,13,low,,,10,low,,,,,,,3,low,10,low,,,focal,med,,,,,,,,,1231
1,07/10/2016, 07:43:26,0,5,2,satellite,satellite,satellite,focal,low,,,5,med,,,,,,,15,med,8,med,,,13,med,,,,,,,,,1231
1,07/10/2016, 07:53:26,0,5,2,satellite,satellite,satellite,11,low,,,5,med,,,,,,,focal,med,7,ground,,,3,med,,,,,,,,,1231
1,07/10/2016, 08:40:43,0,2,4,satellite,satellite,satellite, ,,focal,low,,,,,,,7,med,,,,,,,,,,,,,,,,,916
1,07/10/2016, 08:50:43,0,2,4,satellite,satellite,satellite, ,,2,med,,,,,,,focal,med,,,,,,,,,,,,,,,,,916
1,07/10/2016, 09:00:43,0,2,4,satellite,satellite,satellite, ,,focal,low,,,,,,,8,low,,,,,,,,,,,,,,,,,916
1,07/10/2016, 09:10:43,0,2,4,satellite,satellite,satellite, ,,8,med,,,,,,,focal,low,,,,,,,,,,,,,,,,,916
1,07/10/2016, 09:20:43,0,2,4,satellite,satellite,satellite, ,,focal,med,,,,,,,2,med,,,,,,,,,,,,,,,,,916
1,07/10/2016, 09:30:43,0,2,4,satellite,satellite,satellite, ,,7,low,,,,,,,focal,med,,,,,,,,,,,,,,,,,916
1,07/10/2016, 09:40:43,0,2,4,satellite,satellite,satellite, ,,focal,med,,,,,,,7,med,,,,,,,,,,,,,,,,,916
1,07/10/2016, 09:50:43,0,2,4,satellite,satellite,satellite, ,,6,low,,,,,,,focal,med,,,,,,,,,,,,,,,,,916
1,07/10/2016, 10:00:43,1,2,4,satellite,satellite,satellite, ,,focal,low,,,,,,,4,med,,,,,,,,,,,,,,,,,916
1,07/10/2016, 13:45:48,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,15,low,5,ground,12,low,focal,med,1231
1,07/10/2016, 13:55:48,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,12,low,focal,med,8,med,3,med,1231
1,07/10/2016, 14:05:48,1,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,11,low,3,med,focal,med,1,med,1231
1,07/10/2016, 14:15:48,1,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,focal,low,12,med,15,med,10,med,1231
1,07/10/2016, 14:25:48,1,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,9,low,10,low,4,med,focal,med,1231
1,07/10/2016, 14:35:48,2,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,13,low,focal,low,5,med,13,low,1231
1,07/10/2016, 14:45:48,2,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,8,ground,4,med,focal,med,8,med,1231
1,07/10/2016, 14:55:48,2,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,focal,low,15,med,10,med,12,med,1231
1,07/10/2016, 15:05:48,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,4,low,8,med,8,med,focal,med,1231
1,07/10/2016, 15:15:48,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,6,low,focal,ground,6,low,5,med,1231
1,07/10/2016, 15:18:27,0,3,1,multiple,center,cbc, ,,,,,,focal,low,7,high,,,,,,,separate_enclosure,med,,,,,,,,,,,916
1,07/10/2016, 15:25:48,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,10,low,4,med,focal,med,5,low,1231
1,07/10/2016, 15:28:27,0,3,1,multiple,center,cbc, ,,,,,,0,low,focal,low,,,,,,,5,med,,,,,,,,,,,916
1,07/10/2016, 15:35:48,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,focal,low,13,med,14,med,3,med,1231
1,07/10/2016, 15:38:27,0,3,1,multiple,center,cbc, ,,,,,,5,low,5,low,,,,,,,focal,med,,,,,,,,,,,916
1,07/10/2016, 15:48:27,0,3,1,multiple,center,cbc, ,,,,,,focal,med,1,med,,,,,,,7,med,,,,,,,,,,,916
1,07/10/2016, 15:58:27,0,3,1,multiple,satellite,sbc, ,,,,,,1,med,focal,low,,,,,,,separate_enclosure,med,,,,,,,,,,,916
1,07/10/2016, 16:08:27,1,3,1,multiple,center,cbc, ,,,,,,9,med,focal,top,,,,,,,12,med,,,,,,,,,,,916
1,07/10/2016, 16:18:27,1,3,1,multiple,center,cbc, ,,,,,,5,med,8,top,,,,,,,focal,med,,,,,,,,,,,916
1,07/10/2016, 16:28:27,1,3,1,satellite,satellite,satellite, ,,,,,,focal,med,not_visible,unknown,,,,,,,1,med,,,,,,,,,,,916
1,07/10/2016, 16:38:27,2,3,1,satellite,satellite,satellite, ,,,,,,8,med,focal,low,,,,,,,9,med,,,,,,,,,,,916
1,07/10/2016, 16:48:27,2,3,1,satellite,satellite,satellite, ,,,,,,4,med,4,med,,,,,,,focal,med,,,,,,,,,,,916
1,07/11/2016, 05:59:49,0,2,4,satellite,satellite,satellite, ,,8,med,,,,,,,focal,med,,,,,,,,,,,,,,,,,916
1,07/11/2016, 06:09:49,0,2,4,satellite,satellite,satellite, ,,focal,med,,,,,,,3,med,,,,,,,,,,,,,,,,,916
1,07/11/2016, 06:19:49,0,2,4,satellite,satellite,satellite, ,,5,med,,,,,,,focal,med,,,,,,,,,,,,,,,,,916
1,07/11/2016, 06:29:49,0,2,4,satellite,satellite,satellite, ,,focal,low,,,,,,,1,med,,,,,,,,,,,,,,,,,916
1,07/11/2016, 06:39:49,1,2,4,satellite,satellite,satellite, ,,6,low,,,,,,,focal,low,,,,,,,,,,,,,,,,,916
1,07/11/2016, 06:49:49,1,2,4,satellite,satellite,satellite, ,,focal,med,,,,,,,7,med,,,,,,,,,,,,,,,,,916
1,07/11/2016, 06:59:49,1,2,4,satellite,satellite,satellite, ,,8,low,,,,,,,focal,low,,,,,,,,,,,,,,,,,916
1,07/11/2016, 07:09:49,2,2,4,satellite,satellite,satellite, ,,focal,low,,,,,,,6,med,,,,,,,,,,,,,,,,,916
1,07/11/2016, 07:39:49,0,2,4,satellite,satellite,satellite, ,,3,med,,,,,,,focal,med,,,,,,,,,,,,,,,,,916
1,07/11/2016, 08:56:56,0,5,2,center,center,center,focal,low,,,14,med,,,,,,,13,med,5,med,,,9,med,,,,,,,,,1231
1,07/11/2016, 09:06:56,0,5,2,center,center,center,10,med,,,4,low,,,,,,,focal,low,8,low,,,2,med,,,,,,,,,1231
1,07/11/2016, 09:16:56,0,5,2,center,center,center,8,med,,,focal,low,,,,,,,5,med,11,med,,,3,low,,,,,,,,,1231
1,07/11/2016, 09:26:56,0,5,2,center,center,center,10,med,,,5,med,,,,,,,7,med,focal,top,,,15,med,,,,,,,,,1231
1,07/11/2016, 09:36:56,0,5,2,center,center,center,4,med,,,2,low,,,,,,,3,low,2,low,,,focal,med,,,,,,,,,1231
1,07/11/2016, 09:46:56,0,5,2,multiple,satellite,sbc,focal,ground,,,2,low,,,,,,,separate_enclosure,med,2,low,,,3,med,,,,,,,,,1231
1,07/11/2016, 09:56:56,0,5,2,multiple,center,cbc,separate_enclosure,low,,,separate_enclosure,ground,,,,,,,focal,low,separate_enclosure,low,,,separate_enclosure,low,,,,,,,,,1231
1,07/11/2016, 10:06:56,1,5,2,multiple,satellite,sbc,5,med,,,focal,low,,,,,,,separate_enclosure,med,4,low,,,14,med,,,,,,,,,1231
1,07/11/2016, 10:16:56,1,5,2,multiple,satellite,sbc,2,low,,,4,low,,,,,,,separate_enclosure,med,focal,med,,,separate_enclosure,low,,,,,,,,,1231
