record,observer_id,date,time,time_meal,enclosure_access,location,focal_id,actor_id,receiver_id,duration_sec,occurrences,behavior,condition,activity,behavior_modifier,,,,
66958,1231,08/24/2016,14:18:38,before,satellite_only,satellite,FY,FY,,6.368,1,inactive,satellite,inactive,,,,,
66960,1231,08/24/2016,14:18:44,before,satellite_only,satellite,FY,FY,,19.832,1,movement,satellite,movement,,,,,
66962,1231,08/24/2016,14:19:04,before,satellite_only,satellite,FY,FY,,6.483,1,inactive,satellite,inactive,,,,,
66964,1231,08/24/2016,14:19:11,before,satellite_only,satellite,FY,FY,FG,19.732,1,sit_in_proximity,satellite,inactive,,,,,
66966,1231,08/24/2016,14:19:30,before,satellite_only,satellite,FY,FY,FG,26.255,1,nurse,satellite,parental,,,,,
66968,1231,08/24/2016,14:19:57,before,satellite_only,satellite,FY,FY,FG,178.987,1,sit_in_proximity,satellite,inactive,,,,,
66973,1231,08/24/2016,14:23:49,before,satellite_only,satellite,PA,PA,,125.505,1,inactive,satellite,inactive,,,,,
66975,1231,08/24/2016,14:25:55,before,satellite_only,satellite,PA,PA,,14.63,1,movement,satellite,movement,,,,,
66977,1231,08/24/2016,14:26:09,before,satellite_only,satellite,PA,PA,,11.114,1,stb_swinging,satellite,abnormal,,,,,
66979,1231,08/24/2016,14:26:20,before,satellite_only,satellite,PA,PA,,15.145,1,inactive,satellite,inactive,,,,,
66981,1231,08/24/2016,14:26:35,before,satellite_only,satellite,PA,PA,,53.005,1,stb_swinging,satellite,abnormal,,,,,
66983,1231,08/24/2016,14:27:28,before,satellite_only,satellite,PA,PA,,8.013,1,movement,satellite,movement,,,,,
66985,1231,08/24/2016,14:27:37,before,satellite_only,satellite,PA,PA,,22.703,1,inactive,satellite,inactive,,,,,
66987,1231,08/24/2016,14:27:59,before,satellite_only,satellite,PA,PA,,55.368,1,movement,satellite,movement,,,,,
66989,1231,08/24/2016,14:28:55,before,satellite_only,satellite,PA,PA,PA,3.46,1,sdb_scratching,satellite,self_directed,,,,,
66991,1231,08/24/2016,14:28:58,before,satellite_only,satellite,PA,PA,,39.942,1,movement,satellite,movement,,,,,
66993,1231,08/24/2016,14:29:38,before,satellite_only,satellite,PA,PA,PA,17.45,1,sdb_scratching,satellite,self_directed,,,,,
66995,1231,08/24/2016,14:29:55,before,satellite_only,satellite,PA,PA,,24.71,1,drink,satellite,forage,,,,,
66997,1231,08/24/2016,14:30:20,before,satellite_only,satellite,PA,PA,,9.029,1,movement,satellite,movement,,,,,
66999,1231,08/24/2016,14:30:29,before,satellite_only,satellite,PA,PA,,13.688,1,inactive,satellite,inactive,,,,,
67001,1231,08/24/2016,14:30:43,before,satellite_only,satellite,PA,PA,,37.141,1,movement,satellite,movement,,,,,
67003,1231,08/24/2016,14:31:20,before,satellite_only,satellite,PA,PA,,5.802,1,inactive,satellite,inactive,,,,,
67005,1231,08/24/2016,14:31:26,before,satellite_only,satellite,PA,PA,PA,15.444,1,sdb_scratching,satellite,self_directed,,,,,
67007,1231,08/24/2016,14:31:41,before,satellite_only,satellite,PA,PA,,21.112,1,movement,satellite,movement,,,,,
67009,1231,08/24/2016,14:32:02,before,satellite_only,satellite,PA,PA,PA,3.761,1,sdb_scratching,satellite,self_directed,,,,,
67011,1231,08/24/2016,14:32:06,before,satellite_only,satellite,PA,PA,,17.97,1,movement,satellite,movement,,,,,
67013,1231,08/24/2016,14:32:24,before,satellite_only,satellite,PA,PA,PA,30.949,1,sdb_scratching,satellite,self_directed,,,,,
67015,1231,08/24/2016,14:32:55,before,satellite_only,satellite,PA,PA,FG,7.239,1,sit_in_proximity,satellite,inactive,,,,,
67017,1231,08/24/2016,14:33:02,before,satellite_only,satellite,PA,PA,,9.388,1,inactive,satellite,inactive,,,,,
67020,1231,08/24/2016,14:33:12,before,satellite_only,satellite,PA,PA,,2.835,1,stb_swinging,satellite,abnormal,,,,,
67022,1231,08/24/2016,14:33:14,before,satellite_only,satellite,PA,PA,,11.336,1,movement,satellite,movement,,,,,
67024,1231,08/24/2016,14:33:26,before,satellite_only,satellite,PA,PA,,20.252,1,stb_swinging,satellite,abnormal,,,,,
67026,1231,08/24/2016,14:33:46,before,satellite_only,satellite,PA,PA,,17.444,1,movement,satellite,movement,,,,,
67028,1231,08/24/2016,14:34:04,before,satellite_only,satellite,PA,PA,,11.805,1,inactive,satellite,inactive,,,,,
67030,1231,08/24/2016,14:34:15,before,satellite_only,satellite,PA,PA,,13.914,1,movement,satellite,movement,,,,,
67032,1231,08/24/2016,14:34:29,before,satellite_only,satellite,PA,PA,,20.676,1,inactive,satellite,inactive,,,,,
67034,1231,08/24/2016,14:34:50,before,satellite_only,satellite,PA,PA,,26.354,1,movement,satellite,movement,,,,,
67036,1231,08/24/2016,14:35:16,before,satellite_only,satellite,PA,PA,,9.047,1,inactive,satellite,inactive,,,,,
67038,1231,08/24/2016,14:35:25,before,satellite_only,satellite,PA,PA,,26.363,1,movement,satellite,movement,,,,,
67040,1231,08/24/2016,14:35:52,before,satellite_only,satellite,PA,PA,,16.207,1,stb_swinging,satellite,abnormal,,,,,
67042,1231,08/24/2016,14:36:08,before,satellite_only,satellite,PA,PA,,10.314,1,movement,satellite,movement,,,,,
67044,1231,08/24/2016,14:36:18,before,satellite_only,satellite,PA,PA,,29.558,1,stb_swinging,satellite,abnormal,,,,,
67046,1231,08/24/2016,14:36:48,before,satellite_only,satellite,PA,PA,,4.873,1,movement,satellite,movement,,,,,
67048,1231,08/24/2016,14:36:53,before,satellite_only,satellite,PA,PA,,25.854,1,inactive,satellite,inactive,,,,,
67050,1231,08/24/2016,14:37:18,before,satellite_only,satellite,PA,PA,,13.566,1,movement,satellite,movement,,,,,
67052,1231,08/24/2016,14:37:32,before,satellite_only,satellite,PA,PA,,8.854,1,inactive,satellite,inactive,,,,,
67054,1231,08/24/2016,14:37:41,before,satellite_only,satellite,PA,PA,,14.092,1,movement,satellite,movement,,,,,
67056,1231,08/24/2016,14:37:55,before,satellite_only,satellite,PA,PA,,17.169,1,stb_swinging,satellite,abnormal,,,,,
67058,1231,08/24/2016,14:38:12,before,satellite_only,satellite,PA,PA,,6.73,1,movement,satellite,movement,,,,,
67060,1231,08/24/2016,14:38:19,before,satellite_only,satellite,PA,PA,,4.505,1,inactive,satellite,inactive,,,,,
67062,1231,08/24/2016,14:38:23,before,satellite_only,satellite,PA,PA,,4.622,1,movement,satellite,movement,,,,,
67064,1231,08/24/2016,14:38:28,before,satellite_only,satellite,PA,PA,,7.885,1,inactive,satellite,inactive,,,,,
67066,1231,08/24/2016,14:38:36,before,satellite_only,satellite,PA,PA,,4.668,1,movement,satellite,movement,,,,,
67068,1231,08/24/2016,14:38:41,before,satellite_only,satellite,PA,PA,,53.153,1,inactive,satellite,inactive,,,,,
67070,1231,08/24/2016,14:39:34,before,satellite_only,satellite,PA,PA,,18.778,1,movement,satellite,movement,,,,,
67072,1231,08/24/2016,14:39:53,before,satellite_only,satellite,PA,PA,,72.605,1,feed,satellite,forage,,,,,
67074,1231,08/24/2016,14:41:05,after,satellite_only,satellite,PA,PA,,14.154,1,movement,satellite,movement,,,,,
67076,1231,08/24/2016,14:41:19,after,satellite_only,satellite,PA,PA,,145.357,1,feed,satellite,forage,,,,,
67202,916,08/24/2016,15:08:26,after,satellite_only,satellite,TR,TR,,38.775,1,inactive,satellite,inactive,,,,,
67204,916,08/24/2016,15:09:05,after,satellite_only,satellite,TR,TR,RK,3.294,1,sit_in_proximity,satellite,inactive,,,,,
67206,916,08/24/2016,15:09:08,after,satellite_only,satellite,TR,TR,RK,103.524,1,groom,satellite,prosocial,,,,,
67208,916,08/24/2016,15:10:52,after,satellite_only,satellite,TR,TR,RK,79.591,1,sit_in_proximity,satellite,inactive,,,,,
67209,916,08/24/2016,15:10:55,after,satellite_only,satellite,TR,RK,TR,102.47,1,groom,satellite,prosocial,,,,,
67211,916,08/24/2016,15:12:11,none,satellite_only,satellite,TR,TR,,24.562,1,not_visible,satellite,not_visible,,,,,
67213,916,08/24/2016,15:12:36,none,satellite_only,satellite,TR,TR,,452.303,1,inactive,satellite,inactive,,,,,
67217,916,08/24/2016,15:20:08,none,satellite_only,satellite,TR,TR,,493.037,1,inactive,satellite,inactive,,,,,
67223,916,08/24/2016,16:39:50,after,satellite_only,satellite,RK,RK,,0,1,v_whinny,satellite,vocalization,,,,,
67224,916,08/24/2016,16:39:52,after,satellite_only,satellite,RK,RK,,66.098,1,feed,satellite,forage,,,,,
67227,916,08/24/2016,16:40:58,after,satellite_only,satellite,RK,RK,,18.444,1,feed,satellite,forage,,,,,
67229,916,08/24/2016,16:41:16,after,satellite_only,satellite,RK,RK,,167.379,1,movement,satellite,movement,,,,,
67231,916,08/24/2016,16:44:04,after,satellite_only,satellite,RK,RK,,119.91,1,not_visible,satellite,not_visible,,,,,
67233,916,08/24/2016,16:46:04,after,satellite_only,satellite,RK,RK,PO,104.985,1,sit_in_proximity,satellite,inactive,,,,,
67235,916,08/24/2016,16:47:49,after,satellite_only,satellite,RK,RK,RK,8.46,1,sdb_scratching,satellite,self_directed,,,,,
67237,916,08/24/2016,16:47:57,after,satellite_only,satellite,RK,RK,,36.203,1,inactive,satellite,inactive,,,,,
67239,916,08/24/2016,16:48:33,after,satellite_only,satellite,RK,RK,RK,59.405,1,sdb_scratching,satellite,self_directed,,,,,
67241,916,08/24/2016,16:49:33,after,satellite_only,satellite,RK,RK,,26.339,1,inactive,satellite,inactive,,,,,
67242,916,08/24/2016,16:49:35,after,satellite_only,satellite,RK,RK,,0,1,v_whinny,satellite,vocalization,,,,,
67243,916,08/24/2016,16:49:37,after,satellite_only,satellite,RK,RK,,0,1,v_whinny,satellite,vocalization,,,,,
67245,916,08/24/2016,16:49:59,after,satellite_only,satellite,RK,RK,RK,9.033,1,sdb_scratching,satellite,self_directed,,,,,
67247,916,08/24/2016,16:50:08,after,satellite_only,satellite,RK,RK,,49.923,1,inactive,satellite,inactive,,,,,
67249,916,08/24/2016,16:50:58,after,satellite_only,satellite,RK,RK,RK,92.274,1,sdb_groom,satellite,self_directed,,,,,
67251,916,08/24/2016,16:52:30,after,satellite_only,satellite,RK,RK,,408.582,1,inactive,satellite,inactive,,,,,
67252,916,08/24/2016,16:53:08,after,satellite_only,satellite,RK,RK,,0,1,v_whinny,satellite,vocalization,,,,,
67253,916,08/24/2016,16:53:44,after,satellite_only,satellite,RK,RK,,0,1,v_whinny,satellite,vocalization,,,,,
67254,916,08/24/2016,16:57:24,after,satellite_only,satellite,RK,RK,,0,1,v_whinny,satellite,vocalization,,,,,
67256,916,08/24/2016,16:59:19,after,satellite_only,satellite,RK,RK,RK,22.191,1,sdb_scratching,satellite,self_directed,,,,,
67257,916,08/24/2016,16:59:22,after,satellite_only,satellite,RK,RK,,0,1,v_whinny,satellite,vocalization,,,,,
67263,916,08/24/2016,17:03:10,after,satellite_only,satellite,PP,PP,,190.724,1,inactive,satellite,inactive,,,,,
67264,916,08/24/2016,17:03:28,after,satellite_only,satellite,PP,PP,,0,1,v_whinny,satellite,vocalization,,,,,
67266,916,08/24/2016,17:06:21,after,satellite_only,satellite,PP,PP,PP,15.968,1,sdb_scratching,satellite,self_directed,,,,,
67268,916,08/24/2016,17:06:37,after,satellite_only,satellite,PP,PP,,417.217,1,inactive,satellite,inactive,,,,,
67270,916,08/24/2016,17:13:34,none,satellite_only,satellite,PP,PP,,101.723,1,not_visible,satellite,not_visible,,,,,
67272,916,08/24/2016,17:15:16,none,satellite_only,satellite,PP,PP,,6.869,1,inactive,satellite,inactive,,,,,
67274,916,08/24/2016,17:15:23,none,satellite_only,satellite,PP,PP,PP,51.599,1,sdb_groom,satellite,self_directed,,,,,
67276,916,08/24/2016,17:16:14,none,satellite_only,satellite,PP,PP,,173.298,1,not_visible,satellite,not_visible,,,,,
67278,916,08/24/2016,17:19:08,none,satellite_only,satellite,PP,PP,TR,103.047,1,feed_cofeed,satellite,forage,,,,,
67280,916,08/24/2016,17:20:51,none,satellite_only,satellite,PP,PP,,40.067,1,feed,satellite,forage,,,,,
67285,916,08/24/2016,17:22:28,none,satellite_only,satellite,PO,PO,,163.19,1,feed,satellite,forage,,,,,
67287,916,08/24/2016,17:25:11,none,satellite_only,satellite,PO,PO,,27.65,1,movement,satellite,movement,,,,,
67289,916,08/24/2016,17:25:39,none,satellite_only,satellite,PO,PO,,184.715,1,inactive,satellite,inactive,,,,,
67291,916,08/24/2016,17:28:43,none,satellite_only,satellite,PO,PO,,12.929,1,movement,satellite,movement,,,,,
67293,916,08/24/2016,17:28:56,none,satellite_only,satellite,PO,PO,,214.429,1,drink,satellite,forage,,,,,
67295,916,08/24/2016,17:32:31,none,satellite_only,satellite,PO,PO,,3.243,1,not_visible,satellite,not_visible,,,,,
67297,916,08/24/2016,17:32:34,none,satellite_only,satellite,PO,PO,,4.237,1,movement,satellite,movement,,,,,
67299,916,08/24/2016,17:32:38,none,satellite_only,satellite,PO,PO,RK,238.331,1,sit_in_proximity,satellite,inactive,,,,,
67301,916,08/24/2016,17:36:36,none,satellite_only,satellite,PO,PO,,128.164,1,inactive,satellite,inactive,,,,,
67646,916,08/25/2016,9:12:28,none,both_enclosures,center,TR,TR,TR,42.425,1,sdb_scratching,cbc,self_directed,,,,,
67648,916,08/25/2016,9:13:11,none,both_enclosures,center,TR,TR,,19.532,1,inactive,cbc,inactive,,,,,
67650,916,08/25/2016,9:13:30,none,both_enclosures,center,TR,TR,RK,33.103,1,sit_in_proximity,cbc,inactive,,,,,
67652,916,08/25/2016,9:14:03,none,both_enclosures,center,TR,TR,,247.739,1,inactive,cbc,inactive,,,,,
67654,916,08/25/2016,9:18:11,none,both_enclosures,center,TR,TR,TR,2.352,1,sdb_scratching,cbc,self_directed,,,,,
67656,916,08/25/2016,9:18:13,none,both_enclosures,center,TR,TR,,28.936,1,inactive,cbc,inactive,,,,,
67658,916,08/25/2016,9:18:42,none,both_enclosures,center,TR,TR,,4.072,1,movement,cbc,movement,,,,,
67661,916,08/25/2016,9:18:46,none,both_enclosures,satellite,TR,TR,,16.111,1,movement,sbc,movement,,,,,
67663,916,08/25/2016,9:19:03,none,both_enclosures,satellite,TR,TR,,69.491,1,inactive,sbc,inactive,,,,,
67665,916,08/25/2016,9:20:12,none,both_enclosures,satellite,TR,TR,,12.371,1,movement,sbc,movement,,,,,
67668,916,08/25/2016,9:20:24,none,both_enclosures,center,TR,TR,,30.395,1,inactive,cbc,inactive,,,,,
67670,916,08/25/2016,9:20:55,none,both_enclosures,center,TR,TR,,5.119,1,movement,cbc,movement,,,,,
67673,916,08/25/2016,9:21:00,none,both_enclosures,satellite,TR,TR,,19.57,1,movement,sbc,movement,,,,,
67675,916,08/25/2016,9:21:19,none,both_enclosures,satellite,TR,TR,,27.437,1,inactive,sbc,inactive,,,,,
67677,916,08/25/2016,9:21:47,none,both_enclosures,satellite,TR,TR,,5.657,1,movement,sbc,movement,,,,,
67680,916,08/25/2016,9:21:53,none,both_enclosures,center,TR,TR,,19.403,1,inactive,cbc,inactive,,,,,
67682,916,08/25/2016,9:22:12,none,both_enclosures,center,TR,TR,TR,5.502,1,sdb_scratching,cbc,self_directed,,,,,
67684,916,08/25/2016,9:22:17,none,both_enclosures,center,TR,TR,,17.724,1,movement,cbc,movement,,,,,
67686,916,08/25/2016,9:22:35,none,both_enclosures,center,TR,TR,,12.144,1,inactive,cbc,inactive,,,,,
67688,916,08/25/2016,9:22:47,none,both_enclosures,center,TR,TR,,14.627,1,movement,cbc,movement,,,,,
67690,916,08/25/2016,9:23:02,none,both_enclosures,center,TR,TR,,3.944,1,inactive,cbc,inactive,,,,,
67692,916,08/25/2016,9:23:06,none,both_enclosures,center,TR,TR,,16.22,1,movement,cbc,movement,,,,,
67694,916,08/25/2016,9:23:22,none,both_enclosures,center,TR,TR,,19.749,1,inactive,cbc,inactive,,,,,
67696,916,08/25/2016,9:23:42,none,both_enclosures,center,TR,TR,,2.268,1,movement,cbc,movement,,,,,
67698,916,08/25/2016,9:23:44,none,both_enclosures,center,TR,TR,,36.087,1,inactive,cbc,inactive,,,,,
67700,916,08/25/2016,9:24:20,none,both_enclosures,center,TR,TR,,15.632,1,movement,cbc,movement,,,,,
67703,916,08/25/2016,9:24:36,none,both_enclosures,satellite,TR,TR,,52.24,1,inactive,sbc,inactive,,,,,
67705,916,08/25/2016,9:25:28,none,both_enclosures,satellite,TR,TR,TR,57.625,1,sdb_scratching,sbc,self_directed,,,,,
67707,916,08/25/2016,9:26:26,none,both_enclosures,satellite,TR,TR,,8.091,1,movement,sbc,movement,,,,,
67709,916,08/25/2016,9:26:34,none,both_enclosures,satellite,TR,TR,,66.886,1,inactive,sbc,inactive,,,,,
67711,916,08/25/2016,9:27:41,none,both_enclosures,satellite,TR,TR,,6.65,1,movement,sbc,movement,,,,,
67714,916,08/25/2016,9:27:47,none,both_enclosures,center,TR,TR,,1.587,1,inactive,cbc,inactive,,,,,
67716,916,08/25/2016,9:27:49,none,both_enclosures,center,TR,TR,,99.406,1,movement,cbc,movement,,,,,
67718,916,08/25/2016,9:29:28,none,both_enclosures,center,TR,TR,,17.026,1,not_visible,cbc,not_visible,,,,,
67720,916,08/25/2016,9:29:45,none,both_enclosures,center,TR,TR,,11.354,1,inactive,cbc,inactive,,,,,
67722,916,08/25/2016,9:29:57,none,both_enclosures,center,TR,TR,,23.722,1,movement,cbc,movement,,,,,
67724,916,08/25/2016,9:30:20,none,both_enclosures,center,TR,TR,,4.418,1,inactive,cbc,inactive,,,,,
67726,916,08/25/2016,9:30:25,none,both_enclosures,center,TR,TR,,24.411,1,movement,cbc,movement,,,,,
67728,916,08/25/2016,9:30:49,none,both_enclosures,center,TR,TR,,50.583,1,inactive,cbc,inactive,,,,,
67731,916,08/25/2016,9:31:40,none,both_enclosures,satellite,TR,TR,,8.039,1,movement,sbc,movement,,,,,
67733,916,08/25/2016,9:31:48,none,both_enclosures,satellite,TR,TR,,13.276,1,inactive,sbc,inactive,,,,,
67735,916,08/25/2016,9:32:01,none,both_enclosures,satellite,TR,TR,TR,20.13,1,sdb_scratching,sbc,self_directed,,,,,
67737,916,08/25/2016,9:32:21,none,both_enclosures,satellite,TR,TR,,1.268,1,drink,sbc,forage,,,,,
67741,916,08/25/2016,9:33:44,none,both_enclosures,satellite,PO,PO,,5.289,1,movement,sbc,movement,,,,,
67744,916,08/25/2016,9:33:49,none,both_enclosures,satellite,PO,PO,,5.32,1,movement,sbc,movement,,,,,
67747,916,08/25/2016,9:33:54,none,both_enclosures,center,PO,PO,,7.266,1,movement,cbc,movement,,,,,
67749,916,08/25/2016,9:34:01,none,both_enclosures,center,PO,PO,,28.725,1,inactive,cbc,inactive,,,,,
67751,916,08/25/2016,9:34:30,none,both_enclosures,center,PO,PO,,7.965,1,movement,cbc,movement,,,,,
67754,916,08/25/2016,9:34:38,none,both_enclosures,satellite,PO,PO,,21.119,1,stb_swinging,sbc,abnormal,,,,,
67756,916,08/25/2016,9:34:59,none,both_enclosures,satellite,PO,PO,,2.833,1,movement,sbc,movement,,,,,
67758,916,08/25/2016,9:35:02,none,both_enclosures,satellite,PO,PO,,5.913,1,inactive,sbc,inactive,,,,,
67760,916,08/25/2016,9:35:08,none,both_enclosures,satellite,PO,PO,,10.556,1,movement,sbc,movement,,,,,
67763,916,08/25/2016,9:35:19,none,both_enclosures,center,PO,PO,,3.743,1,movement,cbc,movement,,,,,
67765,916,08/25/2016,9:35:22,none,both_enclosures,center,PO,PO,PO,4.105,1,sdb_scratching,cbc,self_directed,,,,,
67767,916,08/25/2016,9:35:26,none,both_enclosures,center,PO,PO,,379.45,1,inactive,cbc,inactive,,,,,
67769,916,08/25/2016,9:41:46,none,both_enclosures,center,PO,PO,,86.656,1,movement,cbc,movement,,,,,
67771,916,08/25/2016,9:43:12,none,both_enclosures,center,PO,PO,,99.221,1,inactive,cbc,inactive,,,,,
67773,916,08/25/2016,9:44:52,none,both_enclosures,center,PO,PO,PO,4.388,1,sdb_yawn,cbc,other,,,,,
67775,916,08/25/2016,9:44:56,none,both_enclosures,center,PO,PO,,39.361,1,inactive,cbc,inactive,,,,,
67777,916,08/25/2016,9:45:35,none,both_enclosures,center,PO,PO,,9.42,1,movement,cbc,movement,,,,,
67780,916,08/25/2016,9:45:45,none,both_enclosures,satellite,PO,PO,,22.044,1,stb_swinging,sbc,abnormal,,,,,
67782,916,08/25/2016,9:46:07,none,both_enclosures,satellite,PO,PO,,5.774,1,movement,sbc,movement,,,,,
67785,916,08/25/2016,9:46:13,none,both_enclosures,center,PO,PO,,190.872,1,inactive,cbc,inactive,,,,,
67787,916,08/25/2016,9:49:24,none,both_enclosures,center,PO,PO,,27.023,1,not_visible,cbc,not_visible,,,,,
67790,916,08/25/2016,9:49:51,none,both_enclosures,center,PO,PO,,29.85,1,inactive,cbc,inactive,,,,,
67792,916,08/25/2016,9:50:20,none,both_enclosures,center,PO,PO,PO,3.873,1,sdb_scratching,cbc,self_directed,,,,,
67794,916,08/25/2016,9:50:24,none,both_enclosures,center,PO,PO,,126.465,1,inactive,cbc,inactive,,,,,
67796,916,08/25/2016,9:52:31,none,both_enclosures,center,PO,PO,,6.589,1,movement,cbc,movement,,,,,
67799,916,08/25/2016,9:52:37,none,both_enclosures,satellite,PO,PO,,6.491,1,movement,sbc,movement,,,,,
67801,916,08/25/2016,9:52:44,none,both_enclosures,satellite,PO,PO,,15.593,1,inactive,sbc,inactive,,,,,
67803,916,08/25/2016,9:52:59,none,both_enclosures,satellite,PO,PO,,39.475,1,movement,sbc,movement,,,,,
67809,916,08/25/2016,9:55:04,none,both_enclosures,center,PP,PP,,231.779,1,inactive,cbc,inactive,,,,,
67811,916,08/25/2016,9:58:56,none,both_enclosures,center,PP,PP,PP,2.724,1,sdb_yawn,cbc,other,,,,,
67813,916,08/25/2016,9:58:59,none,both_enclosures,center,PP,PP,,103.062,1,inactive,cbc,inactive,,,,,
67815,916,08/25/2016,10:00:42,none,both_enclosures,center,PP,PP,,5.994,1,not_visible,cbc,not_visible,,,,,
67817,916,08/25/2016,10:00:48,none,both_enclosures,center,PP,PP,,17.047,1,inactive,cbc,inactive,,,,,
67819,916,08/25/2016,10:01:05,none,both_enclosures,center,PP,PP,,3.149,1,movement,cbc,movement,,,,,
67821,916,08/25/2016,10:01:08,none,both_enclosures,center,PP,PP,,23.544,1,stb_swinging,cbc,abnormal,,,,,
67823,916,08/25/2016,10:01:31,none,both_enclosures,center,PP,PP,,11.146,1,movement,cbc,movement,,,,,
67825,916,08/25/2016,10:01:43,none,both_enclosures,center,PP,PP,,71.97,1,inactive,cbc,inactive,,,,,
67827,916,08/25/2016,10:02:55,none,both_enclosures,center,PP,PP,PP,37.432,1,sdb_scratching,cbc,self_directed,,,,,
67829,916,08/25/2016,10:03:32,none,both_enclosures,center,PP,PP,,73.031,1,inactive,cbc,inactive,,,,,
67831,916,08/25/2016,10:04:45,none,both_enclosures,center,PP,PP,,2.674,1,movement,cbc,movement,,,,,
67833,916,08/25/2016,10:04:48,none,both_enclosures,center,PP,PP,,93.392,1,inactive,cbc,inactive,,,,,
67835,916,08/25/2016,10:06:21,none,both_enclosures,center,PP,PP,PP,6.151,1,sdb_scratching,cbc,self_directed,,,,,
67837,916,08/25/2016,10:06:27,none,both_enclosures,center,PP,PP,,102.884,1,inactive,cbc,inactive,,,,,
67839,916,08/25/2016,10:08:10,before,both_enclosures,center,PP,PP,,3.912,1,movement,cbc,movement,,,,,
67841,916,08/25/2016,10:08:14,before,both_enclosures,center,PP,PP,PP,22.839,1,sdb_scratching,cbc,self_directed,,,,,
67843,916,08/25/2016,10:08:37,before,both_enclosures,center,PP,PP,,45.022,1,inactive,cbc,inactive,,,,,
67845,916,08/25/2016,10:09:22,before,both_enclosures,center,PP,PP,PP,4.489,1,sdb_scratching,cbc,self_directed,,,,,
67847,916,08/25/2016,10:09:26,before,both_enclosures,center,PP,PP,,257.468,1,inactive,cbc,inactive,,,,,
67849,916,08/25/2016,10:13:44,before,both_enclosures,center,PP,PP,,27.411,1,movement,cbc,movement,,,,,
67851,916,08/25/2016,10:14:11,before,both_enclosures,center,PP,PP,,9.261,1,inactive,cbc,inactive,,,,,
67854,916,08/25/2016,10:14:21,before,both_enclosures,satellite,PP,PP,,10.007,1,movement,sbc,movement,,,,,
67856,916,08/25/2016,10:14:31,before,both_enclosures,satellite,PP,PP,,27.004,1,inactive,sbc,inactive,,,,,
67858,916,08/25/2016,10:14:58,before,both_enclosures,satellite,PP,PP,,2.131,1,movement,sbc,movement,,,,,
67863,916,08/25/2016,10:16:33,before,both_enclosures,satellite,RK,RK,,70.515,1,stb_swinging,sbc,abnormal,,,,,
67865,916,08/25/2016,10:17:43,before,both_enclosures,satellite,RK,RK,,13.522,1,movement,sbc,movement,,,,,
67867,916,08/25/2016,10:17:57,before,both_enclosures,satellite,RK,RK,,41.096,1,stb_swinging,sbc,abnormal,,,,,
67869,916,08/25/2016,10:18:38,before,both_enclosures,satellite,RK,RK,,16.08,1,inactive,sbc,inactive,,,,,
67871,916,08/25/2016,10:18:54,before,both_enclosures,satellite,RK,RK,RK,5.382,1,sdb_scratching,sbc,self_directed,,,,,
67873,916,08/25/2016,10:18:59,before,both_enclosures,satellite,RK,RK,,3.048,1,inactive,sbc,inactive,,,,,
67875,916,08/25/2016,10:19:02,before,both_enclosures,satellite,RK,RK,,74.028,1,stb_swinging,sbc,abnormal,,,,,
67877,916,08/25/2016,10:20:16,before,both_enclosures,satellite,RK,RK,,4.818,1,movement,sbc,movement,,,,,
67880,916,08/25/2016,10:20:21,before,both_enclosures,center,RK,RK,,308.07,1,inactive,cbc,inactive,,,,,
67881,916,08/25/2016,10:20:23,before,both_enclosures,center,RK,RK,,0,1,v_whinny,cbc,vocalization,,,,,
67882,916,08/25/2016,10:24:31,before,both_enclosures,center,RK,RK,,0,1,v_whinny,cbc,vocalization,,,,,
67884,916,08/25/2016,10:25:29,before,both_enclosures,center,RK,RK,TR,35.678,1,sit_in_proximity,cbc,inactive,,,,,
67885,916,08/25/2016,10:25:36,before,both_enclosures,center,RK,RK,,0,1,v_whinny,cbc,vocalization,,,,,
67887,916,08/25/2016,10:26:05,before,both_enclosures,center,RK,RK,,85.424,1,inactive,cbc,inactive,,,,,
67888,916,08/25/2016,10:26:07,before,both_enclosures,center,RK,RK,,0,1,v_whinny,cbc,vocalization,,,,,
67889,916,08/25/2016,10:26:14,before,both_enclosures,center,RK,RK,,0,1,v_whinny,cbc,vocalization,,,,,
67891,916,08/25/2016,10:27:30,before,both_enclosures,center,RK,RK,TR,86.225,1,sit_in_proximity,cbc,inactive,,,,,
67893,916,08/25/2016,10:28:57,before,both_enclosures,center,RK,RK,,66.27,1,inactive,cbc,inactive,,,,,
67895,916,08/25/2016,10:30:03,before,both_enclosures,center,RK,RK,,5.441,1,movement,cbc,movement,,,,,
67898,916,08/25/2016,10:30:08,before,both_enclosures,satellite,RK,RK,,53.398,1,inactive,sbc,inactive,,,,,
67900,916,08/25/2016,10:30:46,before,both_enclosures,satellite,RK,RK,,0,1,v_whinny,sbc,vocalization,,,,,
67902,916,08/25/2016,10:31:02,before,both_enclosures,satellite,RK,RK,,28.601,1,inactive,sbc,inactive,,,,,
67904,916,08/25/2016,10:31:30,before,both_enclosures,satellite,RK,RK,,2.975,1,movement,sbc,movement,,,,,
67906,916,08/25/2016,10:31:33,before,both_enclosures,satellite,RK,RK,TR,19.991,1,feed_cofeed,sbc,forage,,,,,
67908,916,08/25/2016,10:31:53,before,both_enclosures,satellite,RK,RK,,193.804,1,feed,sbc,forage,,,,,
67909,916,08/25/2016,10:32:01,before,both_enclosures,satellite,RK,RK,,0,1,v_whinny,sbc,vocalization,,,,,
