record,observer_id,date,period,month,time,time_meal,enclosure_access,n_encl,location,focal_id,actor_id,receiver_id,duration_sec,occurrences,behavior,condition,activity,behavior_modifier,focal_sex,focal_group,focal_age
845,1231,06/10/2016,jun-jul,1,14:24:09,before,satellite_only,1,satellite,PE,PE,,0,1,v_whinny,satellite,vocalization,,female,sat2,subadult
847,1231,06/10/2016,jun-jul,1,14:24:12,before,satellite_only,1,satellite,PE,PE,,46.501,1,inactive,satellite,inactive,,female,sat2,subadult
848,1231,06/10/2016,jun-jul,1,14:24:57,before,satellite_only,1,satellite,PE,PE,,0,1,v_whinny,satellite,vocalization,,female,sat2,subadult
850,1231,06/10/2016,jun-jul,1,14:24:59,before,satellite_only,1,satellite,PE,PE,,23.552,1,inactive,satellite,inactive,,female,sat2,subadult
852,1231,06/10/2016,jun-jul,1,14:25:22,before,satellite_only,1,satellite,PE,PE,,6.117,1,movement,satellite,movement,,female,sat2,subadult
854,1231,06/10/2016,jun-jul,1,14:25:28,before,satellite_only,1,satellite,PE,PE,PE,17.687,1,sdb_scratching,satellite,self_directed,,female,sat2,subadult
856,1231,06/10/2016,jun-jul,1,14:25:46,before,satellite_only,1,satellite,PE,PE,,3.058,1,inactive,satellite,inactive,,female,sat2,subadult
858,1231,06/10/2016,jun-jul,1,14:25:49,before,satellite_only,1,satellite,PE,PE,,7.086,1,movement,satellite,movement,,female,sat2,subadult
859,1231,06/10/2016,jun-jul,1,14:25:54,before,satellite_only,1,satellite,PE,PE,,0,1,v_whinny,satellite,vocalization,,female,sat2,subadult
861,1231,06/10/2016,jun-jul,1,14:25:56,before,satellite_only,1,satellite,PE,PE,,22.131,1,movement,satellite,movement,,female,sat2,subadult
864,1231,06/10/2016,jun-jul,1,14:26:18,before,satellite_only,1,satellite,PE,PE,,28.758,1,feed,satellite,forage,,female,sat2,subadult
866,1231,06/10/2016,jun-jul,1,14:26:47,before,satellite_only,1,satellite,PE,PE,DU,42.638,1,feed_cofeed,satellite,forage,,female,sat2,subadult
868,1231,06/10/2016,jun-jul,1,14:27:30,before,satellite_only,1,satellite,PE,PE,,1.753,1,movement,satellite,movement,,female,sat2,subadult
870,1231,06/10/2016,jun-jul,1,14:27:31,before,satellite_only,1,satellite,PE,PE,,39.706,1,feed,satellite,forage,,female,sat2,subadult
872,1231,06/10/2016,jun-jul,1,14:28:11,before,satellite_only,1,satellite,PE,PE,,13.754,1,movement,satellite,movement,,female,sat2,subadult
874,1231,06/10/2016,jun-jul,1,14:28:25,before,satellite_only,1,satellite,PE,PE,DU,19.682,1,feed_cofeed,satellite,forage,,female,sat2,subadult
876,1231,06/10/2016,jun-jul,1,14:28:44,before,satellite_only,1,satellite,PE,PE,CL,88.314,1,feed_cofeed,satellite,forage,,female,sat2,subadult
877,1231,06/10/2016,jun-jul,1,14:30:07,before,satellite_only,1,satellite,PE,PE,,0,1,v_whinny,satellite,vocalization,,female,sat2,subadult
879,1231,06/10/2016,jun-jul,1,14:30:13,before,satellite_only,1,satellite,PE,PE,CL,10.036,1,feed_cofeed,satellite,forage,,female,sat2,subadult
881,1231,06/10/2016,jun-jul,1,14:30:23,before,satellite_only,1,satellite,PE,PE,,35.077,1,movement,satellite,movement,,female,sat2,subadult
883,1231,06/10/2016,jun-jul,1,14:30:58,before,satellite_only,1,satellite,PE,PE,,57.983,1,feed,satellite,forage,,female,sat2,subadult
885,1231,06/10/2016,jun-jul,1,14:31:56,before,satellite_only,1,satellite,PE,PE,,24.983,1,movement,satellite,movement,,female,sat2,subadult
886,1231,06/10/2016,jun-jul,1,14:32:12,before,satellite_only,1,satellite,PE,PE,,0,1,v_whinny,satellite,vocalization,,female,sat2,subadult
888,1231,06/10/2016,jun-jul,1,14:32:21,before,satellite_only,1,satellite,PE,PE,,48.24,1,feed,satellite,forage,,female,sat2,subadult
889,1231,06/10/2016,jun-jul,1,14:33:07,before,satellite_only,1,satellite,PE,PE,,0,1,v_whinny,satellite,vocalization,,female,sat2,subadult
891,1231,06/10/2016,jun-jul,1,14:33:09,before,satellite_only,1,satellite,PE,PE,,40.147,1,feed,satellite,forage,,female,sat2,subadult
892,1231,06/10/2016,jun-jul,1,14:33:21,before,satellite_only,1,satellite,PE,PE,,0,1,v_whinny,satellite,vocalization,,female,sat2,subadult
894,1231,06/10/2016,jun-jul,1,14:33:49,before,satellite_only,1,satellite,PE,PE,,45.675,1,feed,satellite,forage,,female,sat2,subadult
896,1231,06/10/2016,jun-jul,1,14:34:35,before,satellite_only,1,satellite,PE,PE,,34.581,1,movement,satellite,movement,,female,sat2,subadult
898,1231,06/10/2016,jun-jul,1,14:35:09,before,satellite_only,1,satellite,PE,PE,,8.547,1,inactive,satellite,inactive,,female,sat2,subadult
900,1231,06/10/2016,jun-jul,1,14:35:18,before,satellite_only,1,satellite,PE,PE,,15.695,1,rubbing,satellite,sociosexual,,female,sat2,subadult
902,1231,06/10/2016,jun-jul,1,14:35:34,before,satellite_only,1,satellite,PE,PE,,9.695,1,inactive,satellite,inactive,,female,sat2,subadult
904,1231,06/10/2016,jun-jul,1,14:35:43,before,satellite_only,1,satellite,PE,PE,PE,7.947,1,sdb_scratching,satellite,self_directed,,female,sat2,subadult
906,1231,06/10/2016,jun-jul,1,14:35:51,before,satellite_only,1,satellite,PE,PE,,19.087,1,movement,satellite,movement,,female,sat2,subadult
908,1231,06/10/2016,jun-jul,1,14:36:10,before,satellite_only,1,satellite,PE,PE,,13.046,1,inactive,satellite,inactive,,female,sat2,subadult
910,1231,06/10/2016,jun-jul,1,14:36:23,before,satellite_only,1,satellite,PE,PE,,6.628,1,rubbing,satellite,sociosexual,,female,sat2,subadult
912,1231,06/10/2016,jun-jul,1,14:36:30,before,satellite_only,1,satellite,PE,PE,,25.166,1,inactive,satellite,inactive,,female,sat2,subadult
914,1231,06/10/2016,jun-jul,1,14:36:55,before,satellite_only,1,satellite,PE,PE,,6.403,1,rubbing,satellite,sociosexual,,female,sat2,subadult
916,1231,06/10/2016,jun-jul,1,14:37:02,before,satellite_only,1,satellite,PE,PE,,8.849,1,inactive,satellite,inactive,,female,sat2,subadult
918,1231,06/10/2016,jun-jul,1,14:37:11,before,satellite_only,1,satellite,PE,PE,,7.624,1,movement,satellite,movement,,female,sat2,subadult
920,1231,06/10/2016,jun-jul,1,14:37:18,before,satellite_only,1,satellite,PE,PE,,51.691,1,feed,satellite,forage,,female,sat2,subadult
922,1231,06/10/2016,jun-jul,1,14:38:10,before,satellite_only,1,satellite,PE,PE,,5.453,1,movement,satellite,movement,,female,sat2,subadult
924,1231,06/10/2016,jun-jul,1,14:38:15,before,satellite_only,1,satellite,PE,PE,,19.745,1,inactive,satellite,inactive,,female,sat2,subadult
926,1231,06/10/2016,jun-jul,1,14:38:35,before,satellite_only,1,satellite,PE,PE,,13.295,1,movement,satellite,movement,,female,sat2,subadult
928,1231,06/10/2016,jun-jul,1,14:38:48,before,satellite_only,1,satellite,PE,PE,,7.574,1,feed,satellite,forage,,female,sat2,subadult
930,1231,06/10/2016,jun-jul,1,14:38:56,before,satellite_only,1,satellite,PE,PE,,8.647,1,movement,satellite,movement,,female,sat2,subadult
932,1231,06/10/2016,jun-jul,1,14:39:05,before,satellite_only,1,satellite,PE,PE,,8.457,1,inactive,satellite,inactive,,female,sat2,subadult
934,1231,06/10/2016,jun-jul,1,14:39:13,before,satellite_only,1,satellite,PE,PE,,17.964,1,feed,satellite,forage,,female,sat2,subadult
936,1231,06/10/2016,jun-jul,1,14:39:31,before,satellite_only,1,satellite,PE,PE,,6.758,1,movement,satellite,movement,,female,sat2,subadult
938,1231,06/10/2016,jun-jul,1,14:39:38,before,satellite_only,1,satellite,PE,PE,PE,15.79,1,sdb_scratching,satellite,self_directed,,female,sat2,subadult
940,1231,06/10/2016,jun-jul,1,14:39:54,before,satellite_only,1,satellite,PE,PE,,13.146,1,movement,satellite,movement,,female,sat2,subadult
942,1231,06/10/2016,jun-jul,1,14:40:07,before,satellite_only,1,satellite,PE,PE,,71.306,1,inactive,satellite,inactive,,female,sat2,subadult
948,1231,06/10/2016,jun-jul,1,14:41:45,after,satellite_only,1,satellite,ME,ME,,4.503,1,feed,satellite,forage,,female,sat2,subadult
950,1231,06/10/2016,jun-jul,1,14:41:50,after,satellite_only,1,satellite,ME,ME,,41.801,1,movement,satellite,movement,,female,sat2,subadult
952,1231,06/10/2016,jun-jul,1,14:42:32,after,satellite_only,1,satellite,ME,ME,,23.095,1,inactive,satellite,inactive,,female,sat2,subadult
954,1231,06/10/2016,jun-jul,1,14:42:55,after,satellite_only,1,satellite,ME,ME,,10.855,1,movement,satellite,movement,,female,sat2,subadult
956,1231,06/10/2016,jun-jul,1,14:43:06,after,satellite_only,1,satellite,ME,ME,,111.369,1,inactive,satellite,inactive,,female,sat2,subadult
958,1231,06/10/2016,jun-jul,1,14:44:57,after,satellite_only,1,satellite,ME,ME,ME,8.465,1,sdb_scratching,satellite,self_directed,,female,sat2,subadult
960,1231,06/10/2016,jun-jul,1,14:45:05,after,satellite_only,1,satellite,ME,ME,ME,11.149,1,sdb_groom,satellite,self_directed,,female,sat2,subadult
962,1231,06/10/2016,jun-jul,1,14:45:17,after,satellite_only,1,satellite,ME,ME,,22.357,1,inactive,satellite,inactive,,female,sat2,subadult
964,1231,06/10/2016,jun-jul,1,14:45:39,after,satellite_only,1,satellite,ME,ME,ME,20.339,1,sdb_groom,satellite,self_directed,,female,sat2,subadult
966,1231,06/10/2016,jun-jul,1,14:45:59,after,satellite_only,1,satellite,ME,ME,,10.915,1,movement,satellite,movement,,female,sat2,subadult
968,1231,06/10/2016,jun-jul,1,14:46:10,after,satellite_only,1,satellite,ME,ME,ME,11.598,1,sdb_groom,satellite,self_directed,,female,sat2,subadult
970,1231,06/10/2016,jun-jul,1,14:46:22,after,satellite_only,1,satellite,ME,ME,,3.788,1,movement,satellite,movement,,female,sat2,subadult
972,1231,06/10/2016,jun-jul,1,14:46:26,after,satellite_only,1,satellite,ME,ME,,59.967,1,feed,satellite,forage,,female,sat2,subadult
974,1231,06/10/2016,jun-jul,1,14:47:25,after,satellite_only,1,satellite,ME,ME,,8.452,1,movement,satellite,movement,,female,sat2,subadult
976,1231,06/10/2016,jun-jul,1,14:47:34,after,satellite_only,1,satellite,ME,ME,,52.21,1,feed,satellite,forage,,female,sat2,subadult
978,1231,06/10/2016,jun-jul,1,14:48:26,after,satellite_only,1,satellite,ME,ME,,9.756,1,movement,satellite,movement,,female,sat2,subadult
980,1231,06/10/2016,jun-jul,1,14:48:36,after,satellite_only,1,satellite,ME,ME,,7.948,1,inactive,satellite,inactive,,female,sat2,subadult
982,1231,06/10/2016,jun-jul,1,14:48:44,after,satellite_only,1,satellite,ME,ME,,9.926,1,movement,satellite,movement,,female,sat2,subadult
984,1231,06/10/2016,jun-jul,1,14:48:54,after,satellite_only,1,satellite,ME,ME,,95.7,1,feed,satellite,forage,,female,sat2,subadult
986,1231,06/10/2016,jun-jul,1,14:50:29,after,satellite_only,1,satellite,ME,ME,,41.356,1,movement,satellite,movement,,female,sat2,subadult
988,1231,06/10/2016,jun-jul,1,14:51:11,after,satellite_only,1,satellite,ME,ME,,27.467,1,feed,satellite,forage,,female,sat2,subadult
990,1231,06/10/2016,jun-jul,1,14:51:38,after,satellite_only,1,satellite,ME,ME,,40.976,1,movement,satellite,movement,,female,sat2,subadult
992,1231,06/10/2016,jun-jul,1,14:52:19,after,satellite_only,1,satellite,ME,ME,,13.276,1,feed,satellite,forage,,female,sat2,subadult
994,1231,06/10/2016,jun-jul,1,14:52:33,after,satellite_only,1,satellite,ME,ME,,8.786,1,inactive,satellite,inactive,,female,sat2,subadult
996,1231,06/10/2016,jun-jul,1,14:52:41,after,satellite_only,1,satellite,ME,ME,,15.421,1,movement,satellite,movement,,female,sat2,subadult
998,1231,06/10/2016,jun-jul,1,14:52:57,after,satellite_only,1,satellite,ME,ME,,39.373,1,inactive,satellite,inactive,,female,sat2,subadult
1000,1231,06/10/2016,jun-jul,1,14:53:36,after,satellite_only,1,satellite,ME,ME,,5.128,1,stb_swinging,satellite,abnormal,,female,sat2,subadult
1002,1231,06/10/2016,jun-jul,1,14:53:41,after,satellite_only,1,satellite,ME,ME,,17.389,1,inactive,satellite,inactive,,female,sat2,subadult
1004,1231,06/10/2016,jun-jul,1,14:53:59,after,satellite_only,1,satellite,ME,ME,,27.319,1,movement,satellite,movement,,female,sat2,subadult
1006,1231,06/10/2016,jun-jul,1,14:54:26,after,satellite_only,1,satellite,ME,ME,,21.323,1,feed,satellite,forage,,female,sat2,subadult
1008,1231,06/10/2016,jun-jul,1,14:54:47,after,satellite_only,1,satellite,ME,ME,,6.75,1,movement,satellite,movement,,female,sat2,subadult
1010,1231,06/10/2016,jun-jul,1,14:54:54,after,satellite_only,1,satellite,ME,ME,,107.751,1,feed,satellite,forage,,female,sat2,subadult
1012,1231,06/10/2016,jun-jul,1,14:56:42,after,satellite_only,1,satellite,ME,ME,,3.357,1,rubbing,satellite,sociosexual,,female,sat2,subadult
1014,1231,06/10/2016,jun-jul,1,14:56:45,after,satellite_only,1,satellite,ME,ME,,14.764,1,movement,satellite,movement,,female,sat2,subadult
1016,1231,06/10/2016,jun-jul,1,14:57:00,after,satellite_only,1,satellite,ME,ME,,29.674,1,drink,satellite,forage,,female,sat2,subadult
1018,1231,06/10/2016,jun-jul,1,14:57:30,after,satellite_only,1,satellite,ME,ME,,10.323,1,inactive,satellite,inactive,,female,sat2,subadult
1020,1231,06/10/2016,jun-jul,1,14:57:40,after,satellite_only,1,satellite,ME,ME,,4.909,1,movement,satellite,movement,,female,sat2,subadult
1022,1231,06/10/2016,jun-jul,1,14:57:45,after,satellite_only,1,satellite,ME,ME,,18.828,1,rubbing,satellite,sociosexual,,female,sat2,subadult
1024,1231,06/10/2016,jun-jul,1,14:58:04,after,satellite_only,1,satellite,ME,ME,,118.595,1,inactive,satellite,inactive,,female,sat2,subadult
1026,1231,06/10/2016,jun-jul,1,15:00:02,after,satellite_only,1,satellite,ME,ME,ME,9.876,1,sdb_touch,satellite,self_directed,,female,sat2,subadult
1028,1231,06/10/2016,jun-jul,1,15:00:12,after,satellite_only,1,satellite,ME,ME,,12.223,1,inactive,satellite,inactive,,female,sat2,subadult
1030,1231,06/10/2016,jun-jul,1,15:00:24,after,satellite_only,1,satellite,ME,ME,,12.761,1,movement,satellite,movement,,female,sat2,subadult
1032,1231,06/10/2016,jun-jul,1,15:00:37,after,satellite_only,1,satellite,ME,ME,,37.952,1,inactive,satellite,inactive,,female,sat2,subadult
1034,1231,06/10/2016,jun-jul,1,15:01:15,after,satellite_only,1,satellite,ME,ME,,5.717,1,stb_smushface,satellite,abnormal,,female,sat2,subadult
1036,1231,06/10/2016,jun-jul,1,15:01:21,after,satellite_only,1,satellite,ME,ME,,15.538,1,inactive,satellite,inactive,,female,sat2,subadult
1041,1231,06/10/2016,jun-jul,1,15:03:04,after,satellite_only,1,satellite,MA,MA,HUMAN,42.207,1,human_interaction,satellite,caregiver,,female,sat2,subadult
1043,1231,06/10/2016,jun-jul,1,15:03:47,after,satellite_only,1,satellite,MA,MA,,47.071,1,inactive,satellite,inactive,,female,sat2,subadult
1045,1231,06/10/2016,jun-jul,1,15:04:34,after,satellite_only,1,satellite,MA,MA,,19.675,1,human_interaction,satellite,caregiver,,female,sat2,subadult
1047,1231,06/10/2016,jun-jul,1,15:04:53,after,satellite_only,1,satellite,MA,MA,,75.515,1,inactive,satellite,inactive,,female,sat2,subadult
1049,1231,06/10/2016,jun-jul,1,15:06:09,after,satellite_only,1,satellite,MA,MA,MA,6.013,1,sdb_scratching,satellite,self_directed,,female,sat2,subadult
1051,1231,06/10/2016,jun-jul,1,15:06:15,after,satellite_only,1,satellite,MA,MA,,5.636,1,inactive,satellite,inactive,,female,sat2,subadult
1053,1231,06/10/2016,jun-jul,1,15:06:20,after,satellite_only,1,satellite,MA,MA,MA,41.707,1,stb_rocking,satellite,abnormal,,female,sat2,subadult
1055,1231,06/10/2016,jun-jul,1,15:07:02,after,satellite_only,1,satellite,MA,MA,,46.868,1,movement,satellite,movement,,female,sat2,subadult
1057,1231,06/10/2016,jun-jul,1,15:07:49,after,satellite_only,1,satellite,MA,MA,,4.404,1,inactive,satellite,inactive,,female,sat2,subadult
1059,1231,06/10/2016,jun-jul,1,15:07:53,after,satellite_only,1,satellite,MA,MA,,8.753,1,drink,satellite,forage,,female,sat2,subadult
1061,1231,06/10/2016,jun-jul,1,15:08:02,after,satellite_only,1,satellite,MA,MA,,11.098,1,movement,satellite,movement,,female,sat2,subadult
1063,1231,06/10/2016,jun-jul,1,15:08:13,after,satellite_only,1,satellite,MA,MA,MA,4.678,1,sdb_scratching,satellite,self_directed,,female,sat2,subadult
1065,1231,06/10/2016,jun-jul,1,15:08:18,after,satellite_only,1,satellite,MA,MA,,4.959,1,inactive,satellite,inactive,,female,sat2,subadult
1067,1231,06/10/2016,jun-jul,1,15:08:23,after,satellite_only,1,satellite,MA,MA,MA,7.201,1,sdb_scratching,satellite,self_directed,,female,sat2,subadult
1069,1231,06/10/2016,jun-jul,1,15:08:30,after,satellite_only,1,satellite,MA,MA,,10.287,1,drink,satellite,forage,,female,sat2,subadult
1071,1231,06/10/2016,jun-jul,1,15:08:40,after,satellite_only,1,satellite,MA,MA,,43.77,1,movement,satellite,movement,,female,sat2,subadult
1073,1231,06/10/2016,jun-jul,1,15:09:24,after,satellite_only,1,satellite,MA,MA,,5.229,1,inactive,satellite,inactive,,female,sat2,subadult
1075,1231,06/10/2016,jun-jul,1,15:09:29,after,satellite_only,1,satellite,MA,MA,,45.779,1,movement,satellite,movement,,female,sat2,subadult
1077,1231,06/10/2016,jun-jul,1,15:10:15,after,satellite_only,1,satellite,MA,MA,,2.974,1,stb_swinging,satellite,abnormal,,female,sat2,subadult
1079,1231,06/10/2016,jun-jul,1,15:10:18,after,satellite_only,1,satellite,MA,MA,,12.751,1,movement,satellite,movement,,female,sat2,subadult
1081,1231,06/10/2016,jun-jul,1,15:10:31,after,satellite_only,1,satellite,MA,MA,,4.391,1,inactive,satellite,inactive,,female,sat2,subadult
1083,1231,06/10/2016,jun-jul,1,15:10:35,after,satellite_only,1,satellite,MA,MA,MA,5.778,1,stb_rocking,satellite,abnormal,,female,sat2,subadult
1085,1231,06/10/2016,jun-jul,1,15:10:41,after,satellite_only,1,satellite,MA,MA,,43.525,1,movement,satellite,movement,,female,sat2,subadult
1087,1231,06/10/2016,jun-jul,1,15:11:25,none,satellite_only,1,satellite,MA,MA,,13.892,1,inactive,satellite,inactive,,female,sat2,subadult
1088,1231,06/10/2016,jun-jul,1,15:11:30,none,satellite_only,1,satellite,MA,MA,,0,1,v_whinny,satellite,vocalization,,female,sat2,subadult
1090,1231,06/10/2016,jun-jul,1,15:11:39,none,satellite_only,1,satellite,MA,MA,,17.668,1,feed,satellite,forage,,female,sat2,subadult
1092,1231,06/10/2016,jun-jul,1,15:11:56,none,satellite_only,1,satellite,MA,MA,,44.092,1,movement,satellite,movement,,female,sat2,subadult
1094,1231,06/10/2016,jun-jul,1,15:12:40,none,satellite_only,1,satellite,MA,MA,DU,34.53,1,groom,satellite,prosocial,,female,sat2,subadult
1096,1231,06/10/2016,jun-jul,1,15:13:15,none,satellite_only,1,satellite,MA,MA,,9.248,1,movement,satellite,movement,,female,sat2,subadult
1098,1231,06/10/2016,jun-jul,1,15:13:24,none,satellite_only,1,satellite,MA,MA,MA,4.856,1,sdb_scratching,satellite,self_directed,,female,sat2,subadult
1100,1231,06/10/2016,jun-jul,1,15:13:29,none,satellite_only,1,satellite,MA,MA,MA,12.566,1,stb_rocking,satellite,abnormal,,female,sat2,subadult
1102,1231,06/10/2016,jun-jul,1,15:13:41,none,satellite_only,1,satellite,MA,MA,,8.112,1,inactive,satellite,inactive,,female,sat2,subadult
1104,1231,06/10/2016,jun-jul,1,15:13:50,none,satellite_only,1,satellite,MA,MA,MA,10.52,1,stb_rocking,satellite,abnormal,,female,sat2,subadult
1106,1231,06/10/2016,jun-jul,1,15:14:00,none,satellite_only,1,satellite,MA,MA,,10.162,1,inactive,satellite,inactive,,female,sat2,subadult
1108,1231,06/10/2016,jun-jul,1,15:14:10,none,satellite_only,1,satellite,MA,MA,MA,31.971,1,stb_rocking,satellite,abnormal,,female,sat2,subadult
1110,1231,06/10/2016,jun-jul,1,15:14:42,none,satellite_only,1,satellite,MA,MA,MA,20.423,1,sdb_scratching,satellite,self_directed,,female,sat2,subadult
1112,1231,06/10/2016,jun-jul,1,15:15:03,none,satellite_only,1,satellite,MA,MA,,3.847,1,inactive,satellite,inactive,,female,sat2,subadult
1114,1231,06/10/2016,jun-jul,1,15:15:07,none,satellite_only,1,satellite,MA,MA,,53.405,1,movement,satellite,movement,,female,sat2,subadult
1116,1231,06/10/2016,jun-jul,1,15:16:00,none,satellite_only,1,satellite,MA,MA,MA,7.678,1,stb_rocking,satellite,abnormal,,female,sat2,subadult
1118,1231,06/10/2016,jun-jul,1,15:16:08,none,satellite_only,1,satellite,MA,MA,,33.573,1,movement,satellite,movement,,female,sat2,subadult
1120,1231,06/10/2016,jun-jul,1,15:16:41,none,satellite_only,1,satellite,MA,MA,MA,14.156,1,stb_rocking,satellite,abnormal,,female,sat2,subadult
1122,1231,06/10/2016,jun-jul,1,15:16:55,none,satellite_only,1,satellite,MA,MA,,6.27,1,movement,satellite,movement,,female,sat2,subadult
1124,1231,06/10/2016,jun-jul,1,15:17:02,none,satellite_only,1,satellite,MA,MA,MA,21.906,1,sdb_scratching,satellite,self_directed,,female,sat2,subadult
1126,1231,06/10/2016,jun-jul,1,15:17:23,none,satellite_only,1,satellite,MA,MA,,8.625,1,inactive,satellite,inactive,,female,sat2,subadult
1128,1231,06/10/2016,jun-jul,1,15:17:32,none,satellite_only,1,satellite,MA,MA,MA,7.466,1,sdb_scratching,satellite,self_directed,,female,sat2,subadult
1130,1231,06/10/2016,jun-jul,1,15:17:40,none,satellite_only,1,satellite,MA,MA,,12.432,1,movement,satellite,movement,,female,sat2,subadult
1132,1231,06/10/2016,jun-jul,1,15:17:52,none,satellite_only,1,satellite,MA,MA,MA,5.98,1,stb_rocking,satellite,abnormal,,female,sat2,subadult
1134,1231,06/10/2016,jun-jul,1,15:17:58,none,satellite_only,1,satellite,MA,MA,,17.214,1,movement,satellite,movement,,female,sat2,subadult
1136,1231,06/10/2016,jun-jul,1,15:18:15,none,satellite_only,1,satellite,MA,MA,,6.431,1,inactive,satellite,inactive,,female,sat2,subadult
1138,1231,06/10/2016,jun-jul,1,15:18:22,none,satellite_only,1,satellite,MA,MA,,9.491,1,movement,satellite,movement,,female,sat2,subadult
1140,1231,06/10/2016,jun-jul,1,15:18:31,none,satellite_only,1,satellite,MA,MA,MA,11.729,1,sdb_scratching,satellite,self_directed,,female,sat2,subadult
1142,1231,06/10/2016,jun-jul,1,15:18:43,none,satellite_only,1,satellite,MA,MA,,11.241,1,movement,satellite,movement,,female,sat2,subadult
1144,1231,06/10/2016,jun-jul,1,15:18:54,none,satellite_only,1,satellite,MA,MA,MA,7.227,1,stb_rocking,satellite,abnormal,,female,sat2,subadult
1146,1231,06/10/2016,jun-jul,1,15:19:01,none,satellite_only,1,satellite,MA,MA,,13.551,1,movement,satellite,movement,,female,sat2,subadult
