observer_id,date,period,month,time,time_meal,n_encl,location_focal,focal_id,focal_sex,focal_group,focal_age,height_index,height_scaled,nearest_id,nearest_m,n_prox_1m,n_prox_5m,scans
1231,07/07/2016,jun_jul,1, 10:37:14,after,1,satellite,CL,male,sat2,subadult,2,2,ME,4,0,2,1
1231,07/07/2016,jun_jul,1, 15:39:25,none,2,satellite,PO,male,sat3,adult,1,1,RK,10,0,0,1
1231,07/07/2016,jun_jul,1, 16:19:25,before,2,satellite,PO,male,sat3,adult,1,1,RK,14,0,0,1
1231,07/07/2016,jun_jul,1, 16:59:25,after,2,center,PO,male,sat3,adult,2,1,TR,12,0,0,1
1231,07/08/2016,jun_jul,1, 06:07:14,none,2,center,PO,male,sat3,adult,2,1,PP,12,0,0,1
1231,07/08/2016,jun_jul,1, 06:47:14,before,2,center,PO,male,sat3,adult,2,1,PP,11,0,0,1
1231,07/08/2016,jun_jul,1, 07:27:14,after,2,center,PO,male,sat3,adult,1,1,PP,10,0,0,1
1231,07/08/2016,jun_jul,1, 13:56:31,none,1,satellite,CL,male,sat2,subadult,2,2,ME,4,0,1,1
1231,07/08/2016,jun_jul,1, 14:46:31,after,1,satellite,CL,male,sat2,subadult,0,0,MA,6,0,0,1
1231,07/08/2016,jun_jul,1, 15:36:31,none,1,satellite,CL,male,sat2,subadult,2,2,multiple,5,0,2,1
1231,07/09/2016,jun_jul,1, 08:58:07,none,2,center,PO,male,sat3,adult,2,1,PP,10,0,0,1
1231,07/09/2016,jun_jul,1, 09:38:07,none,2,satellite,PO,male,sat3,adult,1,1,none,,0,0,1
1231,07/09/2016,jun_jul,1, 10:18:07,before,2,center,PO,male,sat3,adult,2,1,PP,8,0,0,1
1231,07/09/2016,jun_jul,1, 15:37:33,none,1,satellite,CL,male,sat2,subadult,2,2,ME,4,0,2,1
1231,07/09/2016,jun_jul,1, 16:27:33,before,1,satellite,CL,male,sat2,subadult,2,2,ME,6,0,0,1
1231,07/10/2016,jul_aug,2, 06:03:26,none,1,satellite,CL,male,sat2,subadult,2,2,ME,3,0,2,1
1231,07/10/2016,jul_aug,2, 06:53:26,before,1,satellite,CL,male,sat2,subadult,2,2,DU,3,0,2,1
1231,07/10/2016,jul_aug,2, 07:43:26,none,1,satellite,CL,male,sat2,subadult,1,1,DU,5,0,1,1
1231,07/10/2016,jul_aug,2, 14:15:48,before,1,satellite,PO,male,sat3,adult,1,1,TR,10,0,0,1
1231,07/10/2016,jul_aug,2, 14:55:48,after,1,satellite,PO,male,sat3,adult,1,1,RK,10,0,0,1
1231,07/10/2016,jul_aug,2, 15:35:48,none,1,satellite,PO,male,sat3,adult,1,1,TR,3,0,1,1
1231,07/11/2016,jul_aug,2, 08:56:56,none,1,center,CL,male,sat2,subadult,1,1,ME,5,0,1,1
1231,07/11/2016,jul_aug,2, 09:46:56,none,2,satellite,CL,male,sat2,subadult,0,0,multiple,2,0,3,1
1231,07/11/2016,jul_aug,2, 10:36:56,after,2,satellite,CL,male,sat2,subadult,2,2,DU,5,0,1,1
1231,07/12/2016,jul_aug,2, 06:25:36,none,1,center,PO,male,sat3,adult,1,1,RK,11,0,0,1
1231,07/12/2016,jul_aug,2, 07:05:36,after,2,satellite,PO,male,sat3,adult,1,1,none,,0,0,1
1231,07/12/2016,jul_aug,2, 07:45:36,none,2,center,PO,male,sat3,adult,1,1,PP,6,0,0,1
1231,07/12/2016,jul_aug,2, 14:23:12,before,1,satellite,CL,male,sat2,subadult,2,2,PE,5,0,1,1
1231,07/12/2016,jul_aug,2, 15:13:12,none,1,satellite,CL,male,sat2,subadult,2,2,PE,3,0,1,1
1231,07/13/2016,jul_aug,2, 09:08:32,none,1,satellite,PO,male,sat3,adult,1,1,PP,7,0,0,1
1231,07/13/2016,jul_aug,2, 09:48:32,none,1,satellite,PO,male,sat3,adult,1,1,RK,4,0,1,1
1231,07/13/2016,jul_aug,2, 10:28:32,before,1,satellite,PO,male,sat3,adult,1,1,PP,10,0,0,1
1231,07/13/2016,jul_aug,2, 16:01:36,before,1,satellite,CL,male,sat2,subadult,2,2,ME,4,0,2,1
1231,07/13/2016,jul_aug,2, 16:51:36,after,1,satellite,CL,male,sat2,subadult,2,2,MA,7,0,0,1
,07/14/2016,jul_aug,2, 06:12:57,none,2,center,CL,male,sat2,subadult,3,2,DU,10,0,0,1
,07/14/2016,jul_aug,2, 07:02:57,after,2,center,CL,male,sat2,subadult,1,1,ME,6,0,0,1
,07/14/2016,jul_aug,2, 07:52:57,none,2,center,CL,male,sat2,subadult,3,2,PE,4,0,1,1
1231,07/14/2016,jul_aug,2, 13:52:01,none,1,satellite,PO,male,sat3,adult,2,2,RK,3,0,3,1
1231,07/14/2016,jul_aug,2, 14:32:01,after,1,satellite,PO,male,sat3,adult,1,1,PP,3,0,1,1
1231,07/14/2016,jul_aug,2, 15:12:01,none,1,satellite,PO,male,sat3,adult,1,1,RK,11,0,0,1
1231,07/15/2016,jul_aug,2, 08:53:07,none,1,satellite,CL,male,sat2,subadult,2,2,PE,4,0,1,1
1231,07/15/2016,jul_aug,2, 09:43:07,none,1,satellite,CL,male,sat2,subadult,1,1,multiple,6,0,0,1
1231,07/15/2016,jul_aug,2, 10:33:07,after,1,satellite,CL,male,sat2,subadult,1,1,ME,2,0,3,1
1231,07/15/2016,jul_aug,2, 15:44:17,none,1,center,PO,male,sat3,adult,2,1,TR,5,0,1,1
1231,07/15/2016,jul_aug,2, 16:24:17,before,2,center,PO,male,sat3,adult,2,1,RK,14,0,0,1
1231,07/15/2016,jul_aug,2, 17:04:17,none,2,center,PO,male,sat3,adult,2,1,PP,8,0,0,1
1231,07/16/2016,jul_aug,2, 06:18:10,none,2,satellite,PO,male,sat3,adult,1,1,RK,14,0,0,1
1231,07/16/2016,jul_aug,2, 06:58:10,before,2,center,PO,male,sat3,adult,0,0,PP,11,0,0,1
1231,07/16/2016,jul_aug,2, 07:38:10,none,2,center,PO,male,sat3,adult,1,1,TR,12,0,0,1
1231,07/16/2016,jul_aug,2, 07:48:10,none,2,center,PO,male,sat3,adult,0,0,PP,10,0,0,1
1231,07/16/2016,jul_aug,2, 13:56:48,none,1,satellite,CL,male,sat2,subadult,2,2,PE,5,0,1,1
1231,07/16/2016,jul_aug,2, 14:46:48,after,1,satellite,CL,male,sat2,subadult,1,1,multiple,5,0,2,1
1231,07/16/2016,jul_aug,2, 15:36:48,none,1,satellite,CL,male,sat2,subadult,2,2,multiple,4,0,3,1
1231,07/17/2016,jul_aug,2, 08:55:50,none,1,satellite,PO,male,sat3,adult,1,1,PP,3,0,1,1
1231,07/17/2016,jul_aug,2, 09:35:50,none,1,satellite,PO,male,sat3,adult,1,1,RK,5,0,1,1
1231,07/17/2016,jul_aug,2, 10:15:50,before,1,satellite,PO,male,sat3,adult,1,1,PP,10,0,0,1
1231,07/17/2016,jul_aug,2, 16:02:03,before,1,satellite,CL,male,sat2,subadult,2,2,DU,6,0,0,1
1231,07/17/2016,jul_aug,2, 16:52:03,after,1,satellite,CL,male,sat2,subadult,2,2,MA,4,0,1,1
916,07/18/2016,jul_aug,2, 06:25:55,none,1,satellite,CL,male,sat2,subadult,2,2,ME,4,0,2,1
916,07/18/2016,jul_aug,2, 06:55:55,before,1,satellite,CL,male,sat2,subadult,0,0,multiple,4,0,3,1
916,07/18/2016,jul_aug,2, 07:55:55,none,1,satellite,CL,male,sat2,subadult,2,2,DU,4,0,1,1
916,07/18/2016,jul_aug,2, 13:05:35,none,1,satellite,PO,male,sat3,adult,2,2,TR,2,0,2,1
916,07/18/2016,jul_aug,2, 13:45:35,none,1,satellite,PO,male,sat3,adult,0,0,TR,4,0,1,1
916,07/18/2016,jul_aug,2, 14:25:35,before,1,satellite,PO,male,sat3,adult,1,1,RK,3,0,2,1
916,07/18/2016,jul_aug,2, 14:55:35,after,1,satellite,PO,male,sat3,adult,1,1,PP,5,0,1,1
916,07/19/2016,jul_aug,2, 08:47:59,none,2,satellite,CL,male,sat2,subadult,2,2,DU,4,0,1,1
916,07/19/2016,jul_aug,2, 09:37:59,none,2,satellite,CL,male,sat2,subadult,2,2,DU,6,0,0,1
916,07/19/2016,jul_aug,2, 10:27:59,before,2,satellite,CL,male,sat2,subadult,2,2,ME,6,0,0,1
916,07/19/2016,jul_aug,2, 14:52:55,after,1,satellite,PO,male,sat3,adult,2,2,PP,5,0,1,1
916,07/19/2016,jul_aug,2, 15:32:55,none,1,satellite,PO,male,sat3,adult,1,1,PP,2,0,1,1
916,07/19/2016,jul_aug,2, 16:12:55,before,1,satellite,PO,male,sat3,adult,1,1,PP,6,0,0,1
916,07/19/2016,jul_aug,2, 16:52:55,after,1,satellite,PO,male,sat3,adult,1,1,PP,1,1,1,1
916,07/20/2016,jul_aug,2, 06:01:38,none,1,satellite,PO,male,sat3,adult,2,2,PP,4,0,1,1
916,07/20/2016,jul_aug,2, 06:41:38,before,1,satellite,PO,male,sat3,adult,1,1,PP,12,0,0,1
916,07/20/2016,jul_aug,2, 07:21:38,after,2,satellite,PO,male,sat3,adult,2,2,RK,4,0,1,1
916,07/20/2016,jul_aug,2, 13:09:27,none,1,satellite,CL,male,sat2,subadult,2,2,DU,6,0,0,1
916,07/20/2016,jul_aug,2, 14:09:27,before,1,satellite,CL,male,sat2,subadult,2,2,ME,1,1,3,1
916,07/21/2016,jul_aug,2, 15:20:11,none,1,satellite,CL,male,sat2,subadult,2,2,ME,3,0,3,1
916,07/21/2016,jul_aug,2, 16:10:11,before,1,satellite,CL,male,sat2,subadult,2,2,MA,2,0,2,1
916,07/21/2016,jul_aug,2, 17:00:11,none,1,satellite,CL,male,sat2,subadult,0,0,ME,8,0,0,1
1231,07/22/2016,jul_aug,2, 06:31:10,before,1,satellite,CL,male,sat2,subadult,2,2,ME,4,0,2,1
1231,07/22/2016,jul_aug,2, 07:21:10,after,1,satellite,CL,male,sat2,subadult,2,2,ME,4,0,1,1
1231,07/22/2016,jul_aug,2, 13:48:39,none,1,satellite,PO,male,sat3,adult,2,2,PP,5,0,1,1
1231,07/22/2016,jul_aug,2, 14:28:39,before,1,satellite,PO,male,sat3,adult,1,1,PP,11,0,0,1
1231,07/22/2016,jul_aug,2, 15:08:39,none,1,satellite,PO,male,sat3,adult,1,1,PP,8,0,0,1
1231,07/23/2016,jul_aug,2, 08:56:24,none,2,center,CL,male,sat2,subadult,1,1,MA,6,0,0,1
1231,07/23/2016,jul_aug,2, 09:46:24,none,1,center,CL,male,sat2,subadult,3,2,MA,8,0,0,1
1231,07/23/2016,jul_aug,2, 10:36:24,after,1,center,CL,male,sat2,subadult,2,1,ME,4,0,2,1
1231,07/23/2016,jul_aug,2, 15:08:11,none,1,satellite,PO,male,sat3,adult,0,0,RK,4,0,1,1
1231,07/23/2016,jul_aug,2, 15:48:11,none,1,satellite,PO,male,sat3,adult,1,1,PP,6,0,0,1
1231,07/23/2016,jul_aug,2, 16:28:11,before,1,satellite,PO,male,sat3,adult,1,1,PP,2,0,3,1
1231,07/24/2016,jul_aug,2, 06:15:55,none,1,satellite,PO,male,sat3,adult,1,1,RK,4,0,1,1
1231,07/24/2016,jul_aug,2, 06:55:55,before,1,satellite,PO,male,sat3,adult,1,1,PP,1,1,1,1
1231,07/24/2016,jul_aug,2, 07:35:55,none,1,center,PO,male,sat3,adult,0,0,PP,1,1,2,1
1231,07/24/2016,jul_aug,2, 14:33:06,after,1,satellite,CL,male,sat2,subadult,2,2,DU,6,0,0,1
1231,07/24/2016,jul_aug,2, 15:23:06,none,1,satellite,CL,male,sat2,subadult,2,2,DU,5,0,1,1
1231,07/25/2016,jul_aug,2, 09:17:21,none,1,center,PO,male,sat3,adult,1,1,RK,4,0,1,1
1231,07/25/2016,jul_aug,2, 09:57:21,none,1,center,PO,male,sat3,adult,1,1,multiple,9,0,0,1
1231,07/25/2016,jul_aug,2, 10:37:21,after,1,center,PO,male,sat3,adult,2,1,PP,2,0,2,1
1231,07/25/2016,jul_aug,2, 13:55:17,none,1,satellite,CL,male,sat2,subadult,2,2,ME,5,0,1,1
1231,07/25/2016,jul_aug,2, 14:45:17,after,1,satellite,CL,male,sat2,subadult,0,0,multiple,6,0,0,1
1231,07/25/2016,jul_aug,2, 15:35:17,none,1,satellite,CL,male,sat2,subadult,2,2,multiple,4,0,4,1
916,07/26/2016,jul_aug,2, 06:08:41,none,1,satellite,CL,male,sat2,subadult,2,2,ME,4,0,1,1
916,07/26/2016,jul_aug,2, 06:58:41,before,1,satellite,CL,male,sat2,subadult,2,2,DU,2,0,3,1
916,07/26/2016,jul_aug,2, 07:38:41,none,1,satellite,CL,male,sat2,subadult,2,2,multiple,5,0,2,1
916,07/26/2016,jul_aug,2, 14:16:53,before,1,satellite,PO,male,sat3,adult,1,1,RK,7,0,0,1
916,07/26/2016,jul_aug,2, 14:56:53,after,1,satellite,PO,male,sat3,adult,1,1,PP,3,0,1,1
916,07/27/2016,jul_aug,2, 08:44:43,none,2,satellite,CL,male,sat2,subadult,2,2,MA,4,0,2,1
916,07/27/2016,jul_aug,2, 09:34:43,none,2,satellite,CL,male,sat2,subadult,2,2,ME,5,0,1,1
916,07/27/2016,jul_aug,2, 10:24:43,before,2,satellite,CL,male,sat2,subadult,2,2,DU,6,0,0,1
916,07/27/2016,jul_aug,2, 15:52:01,none,1,satellite,PO,male,sat3,adult,0,0,PP,4,0,1,1
916,07/27/2016,jul_aug,2, 16:32:01,after,1,satellite,PO,male,sat3,adult,1,1,multiple,2,0,2,1
916,07/28/2016,jul_aug,2, 06:01:02,none,1,satellite,PO,male,sat3,adult,2,2,RK,6,0,0,1
916,07/28/2016,jul_aug,2, 06:41:02,before,1,satellite,PO,male,sat3,adult,1,1,PP,12,0,0,1
916,07/28/2016,jul_aug,2, 07:21:02,after,1,satellite,PO,male,sat3,adult,1,1,none,,0,0,1
916,07/28/2016,jul_aug,2, 13:58:42,none,1,satellite,CL,male,sat2,subadult,0,0,MA,7,0,0,1
916,07/29/2016,jul_aug,2, 09:09:52,none,1,satellite,PO,male,sat3,adult,1,1,RK,4,0,1,1
916,07/29/2016,jul_aug,2, 09:49:52,none,1,satellite,PO,male,sat3,adult,1,1,PP,9,0,0,1
916,07/29/2016,jul_aug,2, 10:29:52,before,1,satellite,PO,male,sat3,adult,1,1,PP,5,0,1,1
916,07/29/2016,jul_aug,2, 13:23:29,none,1,satellite,CL,male,sat2,subadult,1,1,ME,5,0,1,1
916,07/29/2016,jul_aug,2, 14:13:29,before,1,satellite,CL,male,sat2,subadult,2,2,multiple,3,0,3,1
916,07/29/2016,jul_aug,2, 15:03:29,none,1,satellite,CL,male,sat2,subadult,1,1,PE,2,0,1,1
1231,08/05/2016,jul_aug,2, 06:47:29,before,1,satellite,CL,male,sat2,subadult,2,2,multiple,6,0,0,1
1231,08/05/2016,jul_aug,2, 07:37:29,none,1,satellite,CL,male,sat2,subadult,1,1,PE,5,0,1,1
1231,08/05/2016,jul_aug,2, 13:53:12,none,2,center,PO,male,sat3,adult,1,1,PP,9,0,0,1
1231,08/05/2016,jul_aug,2, 14:33:12,after,2,satellite,PO,male,sat3,adult,1,1,RK,6,0,0,1
1231,08/05/2016,jul_aug,2, 15:13:12,none,2,center,PO,male,sat3,adult,2,1,RK,10,0,0,1
1231,08/06/2016,jul_aug,2, 08:51:00,none,1,satellite,CL,male,sat2,subadult,2,2,multiple,5,0,2,1
1231,08/06/2016,jul_aug,2, 09:41:00,none,1,satellite,CL,male,sat2,subadult,2,2,multiple,5,0,2,1
1231,08/06/2016,jul_aug,2, 14:05:46,before,1,satellite,PO,male,sat3,adult,0,0,TR,6,0,0,1
1231,08/06/2016,jul_aug,2, 14:45:46,after,1,satellite,PO,male,sat3,adult,1,1,PP,3,0,1,1
1231,08/06/2016,jul_aug,2, 15:25:46,none,1,satellite,PO,male,sat3,adult,0,0,PP,4,0,1,1
1231,08/07/2016,jul_aug,2, 06:26:49,none,1,satellite,PO,male,sat3,adult,1,1,RK,13,0,0,1
1231,08/07/2016,jul_aug,2, 07:06:49,after,1,satellite,PO,male,sat3,adult,1,1,multiple,6,0,0,1
1231,08/07/2016,jul_aug,2, 07:46:49,none,1,satellite,PO,male,sat3,adult,1,1,TR,4,0,1,1
1231,08/07/2016,jul_aug,2, 14:34:57,after,2,center,CL,male,sat2,subadult,1,1,MA,8,0,0,1
1231,08/07/2016,jul_aug,2, 15:24:57,none,2,center,CL,male,sat2,subadult,1,1,MA,10,0,0,1
1231,08/08/2016,jul_aug,2, 09:37:05,none,1,satellite,PO,male,sat3,adult,2,2,TR,0,1,2,1
1231,08/08/2016,jul_aug,2, 10:17:05,before,1,satellite,PO,male,sat3,adult,0,0,multiple,8,0,0,1
1231,08/08/2016,jul_aug,2, 10:57:05,after,1,satellite,PO,male,sat3,adult,1,1,PP,10,0,0,1
1231,08/08/2016,jul_aug,2, 14:59:47,after,2,center,CL,male,sat2,subadult,2,1,PE,13,0,0,1
1231,08/08/2016,jul_aug,2, 15:59:47,none,2,center,CL,male,sat2,subadult,1,1,MA,10,0,0,1
1231,08/08/2016,jul_aug,2, 16:59:47,after,1,satellite,CL,male,sat2,subadult,0,0,MA,4,0,1,1
916,08/09/2016,jul_aug,2, 05:57:18,none,1,satellite,CL,male,sat2,subadult,2,2,MA,10,0,0,1
916,08/09/2016,jul_aug,2, 06:47:18,before,1,satellite,CL,male,sat2,subadult,1,1,ME,4,0,2,1
916,08/09/2016,jul_aug,2, 13:40:34,none,2,center,PO,male,sat3,adult,0,0,RK,7,0,0,1
916,08/09/2016,jul_aug,2, 14:20:34,before,2,center,PO,male,sat3,adult,0,0,TR,9,0,0,1
916,08/09/2016,jul_aug,2, 15:00:34,none,2,satellite,PO,male,sat3,adult,0,0,none,,0,0,1
916,08/10/2016,aug_sep,3, 09:24:11,none,1,satellite,CL,male,sat2,subadult,2,2,multiple,10,0,0,1
916,08/10/2016,aug_sep,3, 10:14:11,before,1,satellite,CL,male,sat2,subadult,0,0,multiple,3,0,2,1
916,08/10/2016,aug_sep,3, 14:40:39,after,1,satellite,PO,male,sat3,adult,2,2,TR,12,0,0,1
916,08/10/2016,aug_sep,3, 15:20:39,none,1,satellite,PO,male,sat3,adult,1,1,TR,2,0,3,1
916,08/11/2016,aug_sep,3, 06:44:02,before,1,satellite,PO,male,sat3,adult,0,0,multiple,8,0,0,1
916,08/11/2016,aug_sep,3, 07:24:02,after,1,satellite,PO,male,sat3,adult,0,0,PP,8,0,0,1
916,08/11/2016,aug_sep,3, 08:04:02,none,1,satellite,PO,male,sat3,adult,1,1,PP,6,0,0,1
916,08/11/2016,aug_sep,3, 13:20:04,none,2,center,CL,male,sat2,subadult,1,1,MA,8,0,0,1
916,08/11/2016,aug_sep,3, 14:10:04,before,2,center,CL,male,sat2,subadult,1,1,MA,9,0,0,1
916,08/12/2016,aug_sep,3, 09:13:27,none,2,center,PO,male,sat3,adult,1,1,multiple,7,0,0,1
916,08/12/2016,aug_sep,3, 09:53:27,none,2,satellite,PO,male,sat3,adult,1,1,PP,2,0,1,1
916,08/12/2016,aug_sep,3, 10:43:27,after,2,center,PO,male,sat3,adult,1,1,PP,2,0,1,1
916,08/12/2016,aug_sep,3, 14:43:09,after,1,satellite,CL,male,sat2,subadult,1,1,PE,2,0,1,1
916,08/12/2016,aug_sep,3, 15:33:09,none,1,satellite,CL,male,sat2,subadult,2,2,multiple,4,0,2,1
916,08/12/2016,aug_sep,3, 16:43:09,after,1,satellite,CL,male,sat2,subadult,2,2,multiple,11,0,0,1
916,08/13/2016,aug_sep,3, 15:34:18,none,1,satellite,PO,male,sat3,adult,1,1,RK,4,0,1,1
1231,08/14/2016,aug_sep,3, 10:23:36,before,2,satellite,CL,male,sat2,subadult,2,2,DU,9,0,0,1
1231,08/14/2016,aug_sep,3, 11:13:36,none,2,satellite,CL,male,sat2,subadult,2,2,DU,5,0,1,1
1231,08/14/2016,aug_sep,3, 15:01:40,none,1,satellite,PO,male,sat3,adult,1,1,PP,4,0,1,1
1231,08/14/2016,aug_sep,3, 16:01:40,before,1,satellite,PO,male,sat3,adult,1,1,PP,3,0,1,1
1231,08/15/2016,aug_sep,3, 06:38:18,before,1,satellite,PO,male,sat3,adult,1,1,PP,2,0,1,1
1231,08/15/2016,aug_sep,3, 07:18:18,after,2,center,PO,male,sat3,adult,2,1,PP,8,0,0,1
1231,08/15/2016,aug_sep,3, 07:58:18,none,2,center,PO,male,sat3,adult,2,1,PP,8,0,0,1
1231,08/15/2016,aug_sep,3, 14:16:26,before,1,satellite,CL,male,sat2,subadult,2,2,multiple,6,0,0,1
1231,08/15/2016,aug_sep,3, 15:25:36,none,1,satellite,CL,male,sat2,subadult,0,0,MA,6,0,0,1
1231,08/16/2016,aug_sep,3, 09:20:10,none,1,satellite,PO,male,sat3,adult,1,1,RK,6,0,0,1
1231,08/16/2016,aug_sep,3, 10:00:10,before,1,satellite,PO,male,sat3,adult,1,1,PP,2,0,1,1
1231,08/16/2016,aug_sep,3, 10:40:10,after,1,satellite,PO,male,sat3,adult,1,1,RK,1,1,3,1
1231,08/16/2016,aug_sep,3, 14:31:53,after,1,satellite,CL,male,sat2,subadult,2,2,PE,5,0,1,1
1231,08/16/2016,aug_sep,3, 14:51:53,after,1,satellite,CL,male,sat2,subadult,2,2,multiple,5,0,2,1
1231,08/16/2016,aug_sep,3, 15:31:53,none,1,satellite,CL,male,sat2,subadult,2,2,MA,5,0,1,1
916,08/17/2016,aug_sep,3, 06:17:08,none,2,center,CL,male,sat2,subadult,2,1,ME,9,0,0,1
916,08/17/2016,aug_sep,3, 06:57:08,before,1,center,CL,male,sat2,subadult,2,1,DU,5,0,1,1
916,08/18/2016,aug_sep,3, 09:30:12,none,1,satellite,CL,male,sat2,subadult,1,1,ME,6,0,0,1
916,08/18/2016,aug_sep,3, 10:30:12,after,1,satellite,CL,male,sat2,subadult,2,2,ME,0,1,2,1
916,08/18/2016,aug_sep,3, 15:01:16,none,1,center,PO,male,sat3,adult,1,1,multiple,9,0,0,1
916,08/18/2016,aug_sep,3, 15:11:16,none,1,center,PO,male,sat3,adult,1,1,RK,4,0,1,1
916,08/18/2016,aug_sep,3, 15:51:16,none,1,center,PO,male,sat3,adult,2,1,TR,6,0,0,1
916,08/18/2016,aug_sep,3, 16:31:16,after,1,center,PO,male,sat3,adult,1,1,PP,6,0,0,1
916,08/19/2016,aug_sep,3, 06:32:21,before,1,satellite,PO,male,sat3,adult,1,1,PP,11,0,0,1
916,08/19/2016,aug_sep,3, 07:12:21,after,1,satellite,PO,male,sat3,adult,2,2,multiple,5,0,2,1
916,08/19/2016,aug_sep,3, 07:52:21,none,1,satellite,PO,male,sat3,adult,1,1,PP,9,0,0,1
916,08/19/2016,aug_sep,3, 14:20:51,before,1,satellite,CL,male,sat2,subadult,2,2,multiple,6,0,0,1
916,08/19/2016,aug_sep,3, 15:30:09,none,1,satellite,CL,male,sat2,subadult,2,2,DU,2,0,3,1
916,08/19/2016,aug_sep,3, 16:20:09,before,1,satellite,CL,male,sat2,subadult,2,2,ME,2,0,2,1
916,08/20/2016,aug_sep,3, 08:38:09,none,1,satellite,PO,male,sat3,adult,1,1,PP,9,0,0,1
916,08/20/2016,aug_sep,3, 09:18:09,none,1,satellite,PO,male,sat3,adult,1,1,multiple,5,0,2,1
916,08/20/2016,aug_sep,3, 09:58:09,none,1,satellite,PO,male,sat3,adult,1,1,multiple,5,0,2,1
916,08/20/2016,aug_sep,3, 16:23:56,before,2,center,CL,male,sat2,subadult,1,1,none,,0,0,1
1231,08/21/2016,aug_sep,3, 06:33:23,before,2,center,CL,male,sat2,subadult,2,1,PE,4,0,1,1
1231,08/21/2016,aug_sep,3, 07:23:23,after,2,satellite,CL,male,sat2,subadult,2,2,DU,4,0,1,1
1231,08/21/2016,aug_sep,3, 08:13:23,none,2,center,CL,male,sat2,subadult,0,0,MA,5,0,1,1
1231,08/21/2016,aug_sep,3, 14:05:13,before,2,center,PO,male,sat3,adult,1,1,PP,9,0,0,1
1231,08/21/2016,aug_sep,3, 14:45:13,after,2,center,PO,male,sat3,adult,2,1,PP,10,0,0,1
1231,08/21/2016,aug_sep,3, 15:25:13,none,2,center,PO,male,sat3,adult,1,1,PP,8,0,0,1
1231,08/22/2016,aug_sep,3, 09:49:00,none,1,satellite,CL,male,sat2,subadult,2,2,ME,6,0,0,1
1231,08/22/2016,aug_sep,3, 10:39:00,after,1,satellite,CL,male,sat2,subadult,2,2,ME,6,0,0,1
1231,08/22/2016,aug_sep,3, 16:06:06,before,2,center,PO,male,sat3,adult,4,2,PP,11,0,0,1
1231,08/22/2016,aug_sep,3, 16:46:06,after,1,satellite,PO,male,sat3,adult,0,0,PP,4,0,1,1
1231,08/22/2016,aug_sep,3, 17:26:06,none,1,satellite,PO,male,sat3,adult,2,2,RK,5,0,1,1
1231,08/23/2016,aug_sep,3, 06:25:06,none,1,satellite,PO,male,sat3,adult,1,1,PP,13,0,0,1
1231,08/23/2016,aug_sep,3, 07:05:06,after,1,satellite,PO,male,sat3,adult,1,1,RK,13,0,0,1
1231,08/23/2016,aug_sep,3, 07:45:06,none,1,satellite,PO,male,sat3,adult,1,1,PP,1,1,2,1
1231,08/23/2016,aug_sep,3, 14:22:56,before,1,satellite,CL,male,sat2,subadult,1,1,MA,5,0,1,1
1231,08/23/2016,aug_sep,3, 15:12:56,none,1,satellite,CL,male,sat2,subadult,0,0,DU,4,0,3,1
1231,08/24/2016,aug_sep,3, 09:18:38,none,1,satellite,PO,male,sat3,adult,1,1,RK,6,0,0,1
1231,08/24/2016,aug_sep,3, 09:48:38,none,1,satellite,PO,male,sat3,adult,1,1,PP,8,0,0,1
1231,08/24/2016,aug_sep,3, 10:28:38,before,1,satellite,PO,male,sat3,adult,1,1,TR,5,0,1,1
1231,08/24/2016,aug_sep,3, 14:48:48,after,2,center,CL,male,sat2,subadult,1,1,ME,4,0,2,1
1231,08/24/2016,aug_sep,3, 15:38:48,none,1,center,CL,male,sat2,subadult,1,1,DU,8,0,0,1
1231,08/24/2016,aug_sep,3, 16:28:48,before,2,center,CL,male,sat2,subadult,2,1,PE,6,0,0,1
916,08/25/2016,aug_sep,3, 06:53:30,before,1,satellite,CL,male,sat2,subadult,2,2,ME,5,0,1,1
916,08/25/2016,aug_sep,3, 07:43:30,none,1,satellite,CL,male,sat2,subadult,1,1,multiple,6,0,0,1
916,08/25/2016,aug_sep,3, 14:13:37,before,1,center,PO,male,sat3,adult,1,1,PP,8,0,0,1
916,08/25/2016,aug_sep,3, 14:53:37,after,1,center,PO,male,sat3,adult,1,1,RK,4,0,1,1
916,08/25/2016,aug_sep,3, 15:43:37,none,1,center,PO,male,sat3,adult,1,1,PP,4,0,1,1
916,08/26/2016,aug_sep,3, 08:42:34,none,1,satellite,CL,male,sat2,subadult,1,1,ME,4,0,2,1
916,08/26/2016,aug_sep,3, 09:32:34,none,1,satellite,CL,male,sat2,subadult,1,1,multiple,4,0,3,1
916,08/26/2016,aug_sep,3, 10:42:34,after,1,satellite,CL,male,sat2,subadult,0,0,ME,4,0,1,1
916,08/26/2016,aug_sep,3, 15:01:17,none,1,satellite,PO,male,sat3,adult,1,1,multiple,2,0,3,1
916,08/26/2016,aug_sep,3, 15:41:17,none,1,satellite,PO,male,sat3,adult,1,1,PP,1,1,1,1
916,08/26/2016,aug_sep,3, 16:21:17,before,1,satellite,PO,male,sat3,adult,1,1,PP,2,0,1,1
916,08/27/2016,aug_sep,3, 06:18:16,none,1,satellite,PO,male,sat3,adult,2,2,RK,9,0,0,1
916,08/27/2016,aug_sep,3, 06:58:16,before,1,satellite,PO,male,sat3,adult,2,2,PP,6,0,0,1
916,08/27/2016,aug_sep,3, 15:06:41,none,2,center,CL,male,sat2,subadult,1,1,ME,5,0,1,1
